pdbid,-logKd/Ki,release_year
5w2s,7.33,2018
6h77,7.33,2018
6hly,7.33,2018
1uw6,7.34,2004
2gv6,7.34,2006
2vvs,7.34,2008
2ydw,7.34,2011
3f7i,7.34,2009
4mnp,7.34,2014
5dqc,7.34,2016
5ia3,7.34,2016
1qkb,7.35,1999
1ttm,7.35,2004
3rtf,7.35,2011
3s6t,7.35,2012
3su2,7.35,2012
3zdh,7.35,2013
4z93,7.35,2015
6ma4,7.35,2018
1k6p,7.36,2002
1swg,7.36,1998
4ca7,7.36,2013
4gu6,7.36,2013
4q6d,7.36,2014
4xmb,7.36,2015
5fl6,7.36,2015
5vc4,7.36,2017
6d55,7.36,2018
6e4a,7.36,2018
6q3z,7.36,2019
6qmj,7.36,2019
1b51,7.37,1999
1cnx,7.37,1995
1fao,7.37,2000
3dp4,7.37,2008
3f7g,7.37,2009
3m5e,7.37,2010
5f60,7.37,2017
5ufp,7.37,2017
6g37,7.37,2018
6nwl,7.37,2019
6pve,7.37,2019
1bxq,7.38,1998
1qf0,7.38,1999
2qi0,7.38,2008
4hfp,7.38,2013
4o07,7.38,2014
5ceq,7.38,2015
5igm,7.38,2016
5lny,7.38,2017
5tcj,7.38,2017
5zaj,7.38,2018
6gwe,7.38,2019
1d3p,7.39,2000
2hzy,7.39,2006
3mna,7.39,2011
3p5l,7.39,2011
4na9,7.39,2014
1b55,7.40,1999
1drj,7.40,1995
1f8c,7.40,2001
1k1m,7.40,2001
1oar,7.40,2004
1owh,7.40,2003
1zoe,7.40,2005
2bpy,7.40,1999
2i3h,7.40,2006
2zy1,7.40,2009
3f18,7.40,2008
3re4,7.40,2012
3rlq,7.40,2011
3up2,7.40,2012
3vha,7.40,2012
3zi0,7.40,2013
4jyt,7.40,2014
4jzi,7.40,2014
4kn0,7.40,2013
4z83,7.40,2015
5tuz,7.40,2017
6im4,7.40,2019
1ik4,7.41,2001
2q2a,7.41,2008
3s5y,7.41,2012
3zns,7.41,2013
4j21,7.41,2013
4p5z,7.41,2014
4qpl,7.41,2014
4wn5,7.41,2015
5ne5,7.41,2017
6fyz,7.41,2018
1q5k,7.42,2004
1t32,7.42,2005
2pou,7.42,2007
2xys,7.42,2011
3ryy,7.42,2011
3zm9,7.42,2013
5nk3,7.42,2017
6ei5,7.42,2018
1b5j,7.43,1999
2bak,7.43,2005
2isw,7.43,2006
3mmf,7.43,2011
4o05,7.43,2014
4qgd,7.43,2014
6eol,7.43,2018
1ciz,7.44,1999
1qb9,7.44,2000
1vzq,7.44,2005
2f7o,7.44,2006
2oxn,7.44,2007
2qbq,7.44,2008
2r38,7.44,2008
3znr,7.44,2013
4avj,7.44,2012
4m2v,7.44,2013
6o0o,7.44,2019
1n0s,7.45,2003
2ccb,7.45,2006
4azi,7.45,2013
1sqo,7.46,2004
1yei,7.46,1999
1yej,7.46,1999
2p53,7.46,2007
3fed,7.46,2009
3ocz,7.46,2011
3t2w,7.46,2012
4cpr,7.46,2014
4dff,7.46,2012
4q4o,7.46,2014
5f61,7.46,2017
5fdc,7.46,2016
5msb,7.46,2018
5nlk,7.46,2018
6gxb,7.46,2019
6qmk,7.46,2019
1xh4,7.47,2005
3oe4,7.47,2011
3own,7.47,2010
5ny3,7.47,2018
5o07,7.47,2017
5ogb,7.47,2018
5tmp,7.47,1998
6maj,7.47,2019
1iiq,7.48,2002
1k6c,7.48,2002
1u71,7.48,2005
2qhy,7.48,2008
2qwe,7.48,1998
3l3l,7.48,2010
3u92,7.48,2012
6dl2,7.48,2019
6eya,7.48,2018
6qau,7.48,2019
2hhn,7.49,2007
3m6r,7.49,2011
3nyx,7.49,2010
4emr,7.49,2012
4l6t,7.49,2013
5vih,7.49,2017
4cpw,7.50,2014
5mwp,7.50,2018
6hk3,7.50,2019
6otg,7.50,2019
2vwo,7.51,2009
3n2v,7.51,2010
4hdp,7.51,2013
4qf8,7.51,2014
5byi,7.51,2015
6fhk,7.51,2018
6sge,7.51,2019
1bm7,7.52,1998
1ivp,7.52,1993
1lah,7.52,1995
1lf2,7.52,2002
1lke,7.52,2003
1mmq,7.52,1996
1uml,7.52,2004
1zfq,7.52,2006
2mas,7.52,1997
3ekr,7.52,2008
3hfb,7.52,2010
3hmo,7.52,2010
3l4u,7.52,2010
3myq,7.52,2011
3rlr,7.52,2011
4dq2,7.52,2012
4f6w,7.52,2013
4ty6,7.52,2014
5d48,7.52,2016
5i8g,7.52,2016
5i9x,7.52,2016
5nau,7.52,2018
5znc,7.52,2019
5u8c,7.53,2017
2f1g,7.54,2006
4hu1,7.54,2013
4qer,7.54,2014
6cwh,7.54,2018
6mln,7.54,2019
1k1j,7.55,2001
1lpk,7.55,2003
1tlp,7.55,1989
1v0l,7.55,2004
2oi0,7.55,2007
2xj1,7.55,2011
3b50,7.55,2007
3ni5,7.55,2011
3rz0,7.55,2011
4asj,7.55,2012
4ngn,7.55,2014
5c8n,7.55,2015
5oot,7.55,2017
6aqs,7.55,2018
6gvf,7.55,2019
6hsh,7.55,2018
6o9c,7.55,2019
3cct,7.56,2008
3suf,7.56,2012
1d09,7.57,2000
1qhc,7.57,1999
2avs,7.57,2006
2pyn,7.57,2008
3cd0,7.57,2008
3ipq,7.57,2010
3ocp,7.57,2011
3q6w,7.57,2011
4crb,7.57,2015
4fnn,7.57,2012
4nvp,7.57,2014
4pmm,7.57,2014
5ive,7.57,2016
6gla,7.57,2018
3cda,7.58,2008
2fdp,7.59,2006
2xb8,7.59,2010
3p3s,7.59,2011
3t5u,7.59,2012
4cu7,7.59,2014
5nkd,7.59,2017
5nkh,7.59,2017
6guh,7.59,2018
6hax,7.59,2019
1lpz,7.60,2003
2c3i,7.60,2005
2o8h,7.60,2007
2zmm,7.60,2008
3ehx,7.60,2009
3fh7,7.60,2010
3gc4,7.60,2009
3iph,7.60,2009
3kr4,7.60,2010
3liw,7.60,2010
3p58,7.60,2011
4m8h,7.60,2014
4uyf,7.60,2014
5hct,7.60,2016
5ia5,7.60,2016
5t9u,7.60,2017
6css,7.60,2018
6guc,7.60,2018
1ftm,7.61,2000
3ibn,7.61,2009
4g95,7.61,2014
5m77,7.61,2017
5vij,7.61,2017
1fzq,7.62,2000
1k6t,7.62,2002
1yqy,7.62,2005
2aoe,7.62,2006
2p3c,7.62,2007
2psu,7.62,2007
2pvl,7.62,2008
3be9,7.62,2008
3o4k,7.62,2010
4dbm,7.62,2012
4uin,7.62,2015
5hu9,7.62,2016
5ta4,7.62,2017
6g5l,7.62,2019
1c1r,7.63,2000
4avi,7.63,2012
4x5z,7.63,2015
1c1v,7.64,2000
1uvt,7.64,1997
2hl4,7.64,2007
3d78,7.64,2009
3fat,7.64,2008
3h89,7.64,2009
3hl7,7.64,2009
3l0v,7.64,2010
3sjf,7.64,2011
4r73,7.64,2015
4rpo,7.64,2014
4ruz,7.64,2015
5el9,7.64,2016
5exn,7.64,2016
5u6j,7.64,2017
966c,7.64,1999
5dex,7.65,2016
6pl1,7.65,2019
1f0r,7.66,2000
1nny,7.66,2003
1ppk,7.66,1994
2cn0,7.66,2006
2yme,7.66,2012
4b74,7.66,2012
4e5w,7.66,2012
4gq4,7.66,2012
4oeu,7.66,2014
4qev,7.66,2014
5dfp,7.66,2016
5edc,7.66,2016
5kz0,7.66,2016
5tcy,7.66,2017
6e1y,7.66,2019
6nw3,7.66,2019
6o5x,7.66,2019
2bpv,7.67,1999
1o2q,7.68,2003
1t4v,7.68,2005
1w0z,7.68,2008
2arm,7.68,2005
3f8c,7.68,2008
3miy,7.68,2010
4cpz,7.68,2014
4d7b,7.68,2016
4del,7.68,2013
4ygf,7.68,2015
5nkg,7.68,2017
5wyz,7.68,2017
5yjm,7.68,2017
6b4u,7.68,2017
6hke,7.68,2018
5xsr,7.69,2018
1bai,7.70,1999
1fzm,7.70,2001
1gno,7.70,1996
1izh,7.70,2002
1mes,7.70,1998
1oau,7.70,2004
1oz0,7.70,2003
1s39,7.70,2004
1uou,7.70,2004
2d1o,7.70,2006
2hmu,7.70,2006
2hmv,7.70,2006
2ves,7.70,2008
2zjw,7.70,2009
3b7r,7.70,2008
3ewc,7.70,2009
3f3e,7.70,2008
3g0e,7.70,2009
3i51,7.70,2010
3p7i,7.70,2011
3th9,7.70,2011
4acc,7.70,2012
4cpt,7.70,2014
4e7r,7.70,2012
4fsl,7.70,2012
4o09,7.70,2014
4tmk,7.70,1998
5l9g,7.70,2016
5sz5,7.70,2016
6cn5,7.70,2018
6g6t,7.70,2019
6nwk,7.70,2019
3lk8,7.71,2010
4mmp,7.71,2014
1ajv,7.72,1997
1cnw,7.72,1995
1j4r,7.72,2001
1oif,7.72,2003
3el5,7.72,2009
3vjc,7.72,2012
4a4w,7.72,2012
4egk,7.72,2012
5ia2,7.72,2016
5nkc,7.72,2017
5nki,7.72,2017
5zg1,7.72,2019
6mj4,7.72,2019
6ugz,7.72,2019
3ljg,7.73,2010
5fdi,7.73,2016
5hbs,7.73,2016
5nyh,7.73,2018
1f0s,7.74,2000
1j36,7.74,2003
1lee,7.74,2002
1nfu,7.74,2003
1qbo,7.74,2000
1rd4,7.74,2004
1sbg,7.74,1994
1txr,7.74,2004
1usn,7.74,1998
2v59,7.74,2009
3b7u,7.74,2008
3nb5,7.74,2011
3tvc,7.74,2012
4auj,7.74,2013
4i71,7.74,2013
4j22,7.74,2013
4pp5,7.74,2014
5j2x,7.74,2017
6qas,7.74,2019
4x50,7.75,2015
2ccc,7.76,2006
4hwp,7.76,2013
4z2b,7.76,2015
6g35,7.76,2018
1xh9,7.77,2005
2jh6,7.77,2007
2qm9,7.77,2007
3cyw,7.77,2008
3dsz,7.77,2009
3gm0,7.77,2009
3mi2,7.77,2010
3tzm,7.77,2012
3uw4,7.77,2012
4gzt,7.77,2012
4lov,7.77,2014
4rj8,7.77,2014
4w9o,7.77,2014
5cbm,7.77,2015
5j6a,7.77,2017
5j6n,7.77,2017
5j9x,7.77,2017
5mg2,7.77,2017
5neb,7.77,2017
6euw,7.77,2017
6ql2,7.77,2019
4kni,7.78,2013
4knn,7.78,2013
5n25,7.78,2017
5ueu,7.78,2017
2zwz,7.79,2009
6g36,7.79,2018
1u1b,7.80,2005
1v48,7.80,2004
1x8t,7.80,2005
2i19,7.80,2006
2ra0,7.80,2008
2wl0,7.80,2009
3agl,7.80,2010
3czv,7.80,2008
3qgy,7.80,2011
3ryj,7.80,2011
4j3l,7.80,2013
4n6z,7.80,2013
4pg9,7.80,2015
4qem,7.80,2014
4qjw,7.80,2015
4w9p,7.80,2014
5hz6,7.80,2016
5i3v,7.80,2016
5l7g,7.80,2016
5njz,7.80,2017
6ej2,7.80,2018
6i8m,7.80,2019
6nfy,7.80,2019
6nsv,7.80,2019
4gr3,7.81,2013
5eu1,7.81,2016
1b6h,7.82,1998
1nf8,7.82,2003
1njs,7.82,2003
1nvs,7.82,2003
2cf9,7.82,2006
2j34,7.82,2006
2jg0,7.82,2007
2o4n,7.82,2006
2ptz,7.82,2007
2xbx,7.82,2010
2xjg,7.82,2010
3gcp,7.82,2009
3n2p,7.82,2011
3prs,7.82,2011
3vx3,7.82,2013
4k0y,7.82,2013
4pp3,7.82,2014
4qpd,7.82,2015
4ybk,7.82,2016
5i29,7.82,2016
6cks,7.82,2018
6g2m,7.82,2018
4gr8,7.83,2013
3cd7,7.84,2008
3ibl,7.84,2009
3n2u,7.84,2010
4gzp,7.84,2012
6b96,7.84,2017
1a94,7.85,1999
1b8y,7.85,1999
1cny,7.85,1995
1laf,7.85,1995
1lbf,7.85,2002
1lst,7.85,1994
2fle,7.85,2007
2gv7,7.85,2006
3c84,7.85,2008
3dd8,7.85,2008
3sut,7.85,2012
3uw5,7.85,2012
4ieh,7.85,2013
4mc1,7.85,2014
4pcs,7.85,2014
4r76,7.85,2014
4rak,7.85,2014
4x5r,7.85,2015
5e89,7.85,2016
5elw,7.85,2016
5f1h,7.85,2016
5hi7,7.85,2016
5uln,7.85,2017
5wuk,7.85,2017
6mja,7.85,2019
4zl4,7.86,2015
3ccw,7.87,2008
1fzo,7.89,2001
1h2t,7.89,2002
2ylc,7.89,2011
2zn7,7.89,2008
3c56,7.89,2008
3hig,7.89,2009
3rz5,7.89,2011
4b5d,7.89,2012
4g8m,7.89,2012
4igt,7.89,2013
4m8e,7.89,2014
4ruy,7.89,2015
4ytc,7.89,2015
5j6l,7.89,2017
5lyr,7.89,2017
6fnf,7.89,2018
3cd5,7.90,2008
1ajx,7.91,1997
5e28,7.91,2016
1b6j,7.92,2000
2jjb,7.92,2009
2ovv,7.92,2007
3d7z,7.92,2008
3eft,7.92,2009
4a6c,7.92,2012
4bcn,7.92,2013
4cws,7.92,2014
4hbm,7.92,2012
4hge,7.92,2012
4phu,7.92,2014
4rux,7.92,2015
5e1s,7.92,2015
5f63,7.92,2017
5i1q,7.92,2016
5jy3,7.92,2016
6nv7,7.92,2019
3daz,7.93,2009
2ewa,7.94,2006
6en5,7.94,2017
6hai,7.94,2018
3t85,7.95,2011
4b7j,7.95,2012
4knj,7.95,2013
5n1r,7.95,2017
5nap,7.95,2018
6s4t,7.95,2019
1epo,7.96,1994
1g2k,7.96,2001
1hvh,7.96,1998
1o3f,7.96,2003
1qxl,7.96,2004
2e1w,7.96,2006
2p3a,7.96,2007
2qe4,7.96,2007
2x8z,7.96,2010
3a5y,7.96,2010
3bgq,7.96,2007
3ekw,7.96,2009
3iww,7.96,2009
3mhc,7.96,2010
3r4p,7.96,2011
3uuo,7.96,2012
4ap7,7.96,2012
4k3n,7.96,2013
4ngp,7.96,2014
4r59,7.96,2014
4y79,7.96,2015
5n84,7.96,2017
5ta2,7.96,2017
6iiu,7.96,2018
3oyq,7.99,2011
4z07,7.99,2016
5n1s,7.99,2017
5nxp,7.99,2018
1a4k,8.00,1998
1b57,8.00,2000
1dqn,8.00,2000
1fkg,8.00,1994
1gaf,8.00,1996
1gai,8.00,1996
1qin,8.00,1999
1r0p,8.00,2003
1rmz,8.00,2004
1tkb,8.00,1994
1vyg,8.00,2004
1xws,8.00,2004
1ypg,8.00,2006
2e94,8.00,2007
2hah,8.00,2007
2vnt,8.00,2008
2vwn,8.00,2009
2xbw,8.00,2010
3b92,8.00,2007
3cyx,8.00,2008
3e92,8.00,2008
3fur,8.00,2009
3gkz,8.00,2009
3gvu,8.00,2009
3hs4,8.00,2009
3k97,8.00,2010
3oy0,8.00,2011
3sio,8.00,2011
3t0x,8.00,2012
3zcl,8.00,2013
4a6l,8.00,2012
4ehz,8.00,2012
4ht0,8.00,2013
4knm,8.00,2013
4mo8,8.00,2013
4o2c,8.00,2014
4o9v,8.00,2014
4poh,8.00,2014
4ujb,8.00,2016
4zx0,8.00,2015
5eqy,8.00,2016
5zw6,8.00,2018
6eq8,8.00,2018
1v7a,8.01,2004
2cc7,8.01,2006
3vje,8.01,2012
6gzd,8.01,2018
1b7h,8.02,1998
2cet,8.02,2006
4uye,8.02,2014
4yes,8.02,2015
4elf,8.03,2013
4x5y,8.03,2015
5e2k,8.03,2016
4m2u,8.04,2013
5tmn,8.04,1989
6k04,8.04,2019
1hih,8.05,1995
1vyf,8.05,2004
2b9a,8.05,2005
2bqv,8.05,2005
2jkh,8.05,2009
2xc4,8.05,2010
2xxt,8.05,2011
2y80,8.05,2011
3ag9,8.05,2010
3ml2,8.05,2011
3u8l,8.05,2011
4b8y,8.05,2012
4hdb,8.05,2013
4q19,8.05,2014
4rfd,8.05,2015
5cxa,8.05,2016
5i9z,8.05,2016
5ld8,8.05,2016
5upe,8.05,2017
5xvg,8.05,2018
6d56,8.05,2018
6gxe,8.05,2019
3dbu,8.06,2009
6evr,8.06,2018
3vbd,8.07,2012
5jfu,8.07,2016
1siv,8.08,1994
3ifl,8.08,2009
2rkg,8.09,2008
2yfx,8.09,2011
3hub,8.09,2010
3tu7,8.09,2011
4elh,8.09,2013
4loy,8.09,2014
5n6s,8.09,2017
6b59,8.09,2018
1erb,8.10,1994
1fzj,8.10,2001
1ghy,8.10,2002
1stc,8.10,1998
1ype,8.10,2006
2cf8,8.10,2006
2e9u,8.10,2008
2pvj,8.10,2008
2vvu,8.10,2009
3f15,8.10,2008
3kr8,8.10,2009
3nx7,8.10,2010
4poj,8.10,2014
4r74,8.10,2015
5i3x,8.10,2016
5m7u,8.10,2017
6ftf,8.10,2019
6gwr,8.10,2018
6ma5,8.10,2018
1ndz,8.11,2003
1nvr,8.11,2003
2pq9,8.11,2008
3fv2,8.11,2010
4cp7,8.11,2014
4v01,8.11,2014
4z1j,8.11,2015
6h38,8.11,2018
1o5r,8.12,2004
2yi0,8.12,2012
6dil,8.12,2018
6dj2,8.12,2018
2yk1,8.13,2011
4pop,8.13,2014
1g35,8.14,2001
1yqj,8.14,2005
3b4f,8.14,2008
3ljz,8.14,2011
3ryx,8.14,2011
4buq,8.14,2014
4isi,8.14,2013
6dj5,8.14,2018
1fkh,8.15,1994
1w5v,8.15,2004
2d1n,8.15,2006
2fxu,8.15,2006
2jf4,8.15,2007
2q1q,8.15,2007
3bu1,8.15,2008
3d8w,8.15,2009
3i4b,8.15,2010
3nxq,8.15,2010
4eo8,8.15,2012
4loo,8.15,2013
4ly9,8.15,2013
5jxq,8.15,2016
5tkj,8.15,2018
5vo1,8.15,2017
6qgh,8.15,2019
4elg,8.16,2013
3rz8,8.17,2011
4q09,8.17,2015
4z0q,8.17,2015
5f62,8.17,2017
2f80,8.18,2006
3l3n,8.18,2010
2r59,8.19,2008
3hit,8.19,2009
3roc,8.19,2011
4mc2,8.19,2014
5aa9,8.19,2016
5acy,8.19,2015
5fl5,8.19,2015
5m25,8.19,2017
5n1z,8.19,2017
5zkc,8.19,2018
6ayq,8.19,2018
6nv9,8.19,2019
2jds,8.20,2007
4gg7,8.20,2012
5exm,8.20,2016
5zo8,8.20,2018
4x5p,8.21,2015
5fto,8.21,2016
5wmg,8.21,2018
1efy,8.22,2001
1h1s,8.22,2002
1w11,8.22,2008
2vvv,8.22,2009
2zcs,8.22,2008
3d1y,8.22,2008
3l3m,8.22,2010
3le9,8.22,2010
3v5t,8.22,2012
3zbx,8.22,2013
4h3g,8.22,2012
4hym,8.22,2013
4lko,8.22,2013
5amg,8.22,2015
5fck,8.22,2016
5k8s,8.22,2016
6det,8.22,2019
6fni,8.22,2018
6r8o,8.22,2019
3e5a,8.23,2008
3f16,8.23,2008
4kfq,8.23,2013
1ydb,8.24,1995
3hll,8.24,2009
4rfc,8.24,2015
4x6m,8.24,2015
4z1e,8.24,2015
6b5q,8.24,2018
6g34,8.24,2018
1c1u,8.25,2000
1g4o,8.25,2000
1nvq,8.25,2003
2pbw,8.25,2007
3ug2,8.25,2012
6cpw,8.25,2018
2e2r,8.26,2007
5j86,8.26,2017
6gzm,8.26,2018
1wuq,8.27,2005
2cbj,8.27,2006
3hek,8.27,2009
4cps,8.27,2014
4djy,8.27,2012
3tt4,8.28,2012
4oc2,8.28,2014
4oc3,8.28,2014
5qqp,8.28,2019
5tkk,8.28,2018
6mqc,8.28,2019
1a28,8.29,1998
4bj8,8.29,2013
6ayo,8.29,2018
6o95,8.29,2019
1b6l,8.30,2000
1qbq,8.30,1999
1tom,8.30,1997
2cen,8.30,2007
2pvk,8.30,2008
2rd6,8.30,2008
2v7a,8.30,2007
2v95,8.30,2007
3fqe,8.30,2009
3gjw,8.30,2010
3hku,8.30,2009
3hvi,8.30,2009
3jy0,8.30,2009
3zps,8.30,2013
4afg,8.30,2012
4cwr,8.30,2014
4o0b,8.30,2014
5j8z,8.30,2016
5khm,8.30,2016
6ma3,8.30,2018
3dc3,8.31,2009
5nxo,8.31,2018
6qav,8.31,2019
2gj5,8.32,2007
2yi7,8.32,2012
4gih,8.32,2013
4jwk,8.32,2013
4pee,8.32,2014
5c2a,8.32,2015
5czm,8.32,2016
1hwr,8.33,1999
4z1k,8.33,2015
1bzy,8.34,1999
2qci,8.34,2008
2xye,8.34,2011
3npc,8.34,2010
5ime,8.34,2016
6g39,8.34,2018
1h23,8.35,2002
2uwd,8.35,2007
3nu5,8.35,2010
4bf6,8.35,2014
4yml,8.35,2015
5edl,8.35,2016
1d4j,8.36,2002
3d83,8.36,2008
3kek,8.36,2010
3r7o,8.36,2012
4e6q,8.36,2012
2nmz,8.37,2007
3t1a,8.37,2011
4bao,8.37,2013
4v24,8.37,2014
6n7a,8.37,2019
1k21,8.38,2002
1mu6,8.38,2004
3qkd,8.38,2011
3zpu,8.38,2013
4a6b,8.38,2012
5d21,8.38,2015
6g3a,8.38,2018
1lzq,8.39,2003
6ayr,8.39,2018
1aaq,8.40,1994
1fd0,8.40,2002
1fq5,8.40,2000
1fzk,8.40,2001
1k22,8.40,2002
1mtr,8.40,1996
1w5x,8.40,2004
1z1h,8.40,2005
1zpa,8.40,2005
2al5,8.40,2005
2baj,8.40,2005
2j95,8.40,2007
2ovy,8.40,2007
2qbp,8.40,2008
2uwl,8.40,2007
2vsl,8.40,2008
2y82,8.40,2011
2zda,8.40,2008
3b68,8.40,2008
3d0e,8.40,2008
3el9,8.40,2009
3qxv,8.40,2011
3str,8.40,2011
3sww,8.40,2011
3zxz,8.40,2011
4aoi,8.40,2012
4bck,8.40,2013
4nh7,8.40,2014
4ual,8.40,2014
5g57,8.40,2017
5org,8.40,2017
6g2s,8.40,2019
6gue,8.40,2018
1e4h,8.41,2000
1g48,8.41,2000
1i9p,8.41,2001
1w96,8.41,2005
1bwb,8.42,1998
4ksy,8.42,2013
4wa9,8.42,2015
5vl2,8.42,2018
2xbv,8.43,2010
2za5,8.43,2008
3nhi,8.43,2010
4y8x,8.43,2015
5dey,8.43,2016
5exl,8.43,2016
5f2u,8.43,2016
2vc9,8.44,2008
2xyf,8.44,2011
4zae,8.44,2015
5kqx,8.44,2016
5n0e,8.44,2017
5voj,8.44,2017
3kdd,8.46,2010
4css,8.46,2015
2oag,8.47,2007
3zln,8.47,2013
5qtt,8.47,2019
6d3q,8.47,2019
1w5y,8.48,2004
2hs1,8.48,2006
2p3b,8.48,2007
2r5p,8.48,2007
2uxz,8.48,2008
2yix,8.48,2011
3b1m,8.48,2011
3n3j,8.48,2011
5kr2,8.48,2016
5n0d,8.48,2017
6fe1,8.48,2018
1ec0,8.49,2002
2g5u,8.49,2006
2ihq,8.49,2006
3s45,8.49,2012
4hdf,8.49,2013
4m2r,8.49,2013
5ufs,8.49,2017
7upj,8.49,1997
2vh0,8.51,2008
3i25,8.51,2010
3u8j,8.51,2011
6oe1,8.51,2019
1fcy,8.52,2000
1i5r,8.52,2003
1nfx,8.52,2003
1rp7,8.52,2004
1xkk,8.52,2004
2boh,8.52,2006
2fvd,8.52,2006
2oc2,8.52,2007
2q64,8.52,2008
2qu6,8.52,2007
2vvc,8.52,2009
2vw5,8.52,2008
2wn9,8.52,2009
3lpi,8.52,2010
3ml5,8.52,2011
3suu,8.52,2012
3ttm,8.52,2012
4nh8,8.52,2014
4o6w,8.52,2014
4o97,8.52,2014
4xoc,8.52,2016
5mpk,8.52,2018
5vi6,8.52,2017
6csp,8.52,2018
3kjd,8.54,2009
4hwo,8.54,2013
5mjn,8.54,2017
5sxm,8.54,2016
1hos,8.55,1993
1ppl,8.55,1993
2byr,8.55,2005
3ejp,8.55,2009
3v51,8.55,2012
5amd,8.55,2015
5i9y,8.55,2016
5nxg,8.55,2018
6hk4,8.55,2019
1bgq,8.57,1999
1q1g,8.57,2004
2x4z,8.57,2010
3ejq,8.57,2009
3ejr,8.57,2009
3v7x,8.57,2012
4kmz,8.57,2013
5caq,8.57,2015
5j6m,8.57,2017
3r5t,8.58,2012
2wky,8.59,2009
3ibi,8.59,2009
5nbw,8.59,2017
6h37,8.59,2018
1bwa,8.60,1998
3b66,8.60,2008
3s43,8.60,2012
3sxf,8.60,2012
3t3u,8.60,2012
4efs,8.60,2012
4gj2,8.60,2013
4qf7,8.60,2014
5sz3,8.60,2016
5upf,8.60,2017
6prf,8.60,2019
4ban,8.61,2013
6gl8,8.61,2018
2cej,8.62,2007
3ryz,8.62,2011
4bf1,8.62,2014
4hf4,8.62,2012
4jx9,8.62,2013
5egm,8.62,2015
5htz,8.62,2016
5zvw,8.62,2018
3f17,8.63,2008
1g45,8.64,2000
1mue,8.64,2004
1r1j,8.64,2004
1t31,8.64,2005
3hkw,8.64,2010
3s71,8.64,2011
4pft,8.64,2014
4qd6,8.64,2015
4zyf,8.64,2015
5e8f,8.64,2015
5x74,8.64,2017
6std,8.64,1999
2oax,8.65,2007
1i9n,8.66,2001
3d1x,8.66,2008
3nox,8.66,2010
3u8k,8.66,2011
5epn,8.66,2016
5n93,8.66,2017
2qd6,8.68,2008
2q55,8.69,2007
5cj6,8.69,2016
1bcd,8.70,1993
1hfs,8.70,1998
1jgl,8.70,2001
1jyq,8.70,2002
1lnm,8.70,2003
1ohr,8.70,1998
1pxo,8.70,2004
1t7j,8.70,2005
1w13,8.70,2008
1xap,8.70,2004
2b7d,8.70,2006
2f8g,8.70,2006
2fmb,8.70,1999
2h4n,8.70,1997
2jh0,8.70,2007
2ojj,8.70,2007
2pcp,8.70,1999
2uwo,8.70,2007
2vj8,8.70,2008
2wgj,8.70,2009
2wyg,8.70,2010
2y5f,8.70,2011
2y7z,8.70,2011
2y81,8.70,2011
3brn,8.70,2008
3d9z,8.70,2009
3eqr,8.70,2008
3ge7,8.70,2009
3hvj,8.70,2009
3i5z,8.70,2010
3i60,8.70,2010
3s73,8.70,2011
4a7i,8.70,2012
4bah,8.70,2013
4eo6,8.70,2012
4hy1,8.70,2013
4r5a,8.70,2014
4rwj,8.70,2015
4yth,8.70,2015
4zwx,8.70,2015
4zwz,8.70,2015
5e2o,8.70,2015
5hcv,8.70,2016
5ih9,8.70,2016
5nk4,8.70,2017
5sz2,8.70,2016
5ufr,8.70,2017
3ckz,8.72,2008
3p8o,8.72,2011
3ts4,8.72,2012
4crc,8.72,2015
4ish,8.72,2013
4ivb,8.72,2013
4x6o,8.72,2015
5ikb,8.72,2016
5jg1,8.72,2016
6dj7,8.72,2018
1b6k,8.74,2000
1mjj,8.74,2003
1sdv,8.74,2004
2vkm,8.74,2008
2wtv,8.74,2010
3rz1,8.74,2011
4ei4,8.74,2012
4gii,8.74,2013
5vkc,8.74,2017
6d78,8.74,2019
6o94,8.74,2019
1bnv,8.77,1999
1d4l,8.77,2000
1qft,8.77,2000
1x38,8.77,2005
1zp8,8.77,2005
2wkz,8.77,2009
3b5r,8.77,2008
3qdd,8.77,2012
4e4l,8.77,2012
4m0f,8.77,2013
5wal,8.77,2017
6cdp,8.79,2018
1fkn,8.80,2000
1g46,8.80,2000
1w5w,8.80,2004
3d1z,8.80,2008
3oaf,8.80,2011
5cau,8.80,2015
5e2p,8.80,2015
5vm0,8.80,2018
6stl,8.80,2019
1ork,8.81,1999
1g54,8.82,2000
1m0b,8.82,2004
2zcq,8.82,2008
2zxg,8.82,2009
3fvk,8.82,2010
3nu4,8.82,2010
4i5c,8.82,2013
4ks1,8.82,2013
4x6n,8.82,2015
5k0m,8.82,2017
5kby,8.82,2016
1lhu,8.83,2002
3mxd,8.83,2010
1d4i,8.85,2002
2avo,8.85,2006
3b67,8.85,2008
3e93,8.85,2008
4gj3,8.85,2013
5cas,8.85,2015
5mlj,8.85,2017
5uoo,8.85,2017
6ayt,8.85,2018
6dz2,8.85,2019
2xej,8.87,2010
5lwm,8.87,2016
1n3i,8.89,2003
1nfy,8.89,2003
1nt1,8.89,2003
2idw,8.89,2006
2y7x,8.89,2011
3ekp,8.89,2009
3vhc,8.89,2012
3zze,8.89,2011
4cst,8.89,2015
5fnu,8.89,2016
5ipj,8.89,2016
6dz3,8.89,2019
6e22,8.89,2019
3egt,8.90,2009
5m23,8.90,2017
4bak,8.91,2013
1ec1,8.92,2002
1kzn,8.92,2002
1r1h,8.92,2004
3k37,8.92,2010
