pdbid,-logKd/Ki,release_year
3lvw,2.67,2010
6r8o,8.22,2019
4ibg,3.97,2014
1v2r,3.55,2004
3qx5,4.2,2012
5izf,9.74,2016
5b2d,4.25,2016
4q46,3.77,2015
4tt2,4.66,2014
6f90,6.0,2018
5txy,5.46,2017
4iie,2.34,2013
5yhe,6.69,2018
2oxn,7.44,2007
1nh0,9.74,2004
4g8n,7.2,2012
3lzu,10.06,2010
6p3t,7.32,2019
3wha,9.32,2014
4ibk,4.3,2014
5qqp,8.28,2019
3elc,2.69,2009
2i3h,7.4,2006
4jpx,5.15,2013
6p89,5.01,2019
4djp,10.55,2012
5wyx,6.66,2017
6n78,9.68,2019
3g35,4.68,2009
1mu6,8.38,2004
3p3s,7.59,2011
4u5s,2.41,2015
6u6w,5.33,2019
2xc4,8.05,2010
6md0,5.9,2019
3s6t,7.35,2012
5jox,4.46,2016
1fpc,7.0,1995
6g2s,8.4,2019
4kcx,4.43,2013
3gvu,8.0,2009
6mli,2.43,2019
4pp5,7.74,2014
6pid,4.54,2019
6e7r,6.83,2019
1ii5,6.62,2001
1d4i,8.85,2002
3p2e,6.22,2010
4g0q,2.52,2012
4ibd,3.67,2014
5hz9,7.03,2016
5iyy,4.77,2017
4kwf,4.82,2014
4xy8,6.4,2015
5nau,7.52,2018
1y3v,5.64,2005
3fed,7.46,2009
4zei,5.88,2015
5kby,8.82,2016
2pwd,4.4,2007
1ppk,7.66,1994
5nze,6.39,2018
5l7h,7.3,2016
3nhi,8.43,2010
3f8f,6.63,2008
4pg9,7.8,2015
6nu5,5.15,2019
2y81,8.7,2011
4nh8,8.52,2014
4cpz,7.68,2014
5d3l,6.06,2016
1hms,6.37,1995
5fol,3.67,2016
1xq0,6.34,2005
3nzk,9.27,2011
3cft,4.19,2009
1qbv,5.39,1999
6fs0,9.77,2018
1d4k,9.22,2000
1o1s,7.31,2003
1jys,3.52,2002
6np4,4.44,2019
2bys,9.52,2005
2afw,4.77,2005
3ebo,4.72,2009
6gzd,8.01,2018
6u5y,7.16,2019
6f3b,6.56,2018
1pvn,9.82,2003
4lm2,3.03,2014
2aoe,7.62,2006
2c1p,5.4,2006
3tfu,3.28,2011
2b4l,4.77,2006
6ugp,6.16,2019
1ws4,3.0,2005
4dkp,5.72,2012
1w5y,8.48,2004
5edc,7.66,2016
4i72,9.05,2013
4zt8,4.39,2015
5u14,5.34,2017
4mn3,5.75,2014
5otr,4.92,2018
5n2t,5.08,2017
4n8q,3.42,2014
6g5u,6.4,2019
2pqz,5.67,2008
5mgj,4.29,2017
4aia,3.66,2012
5ueu,7.78,2017
6pg7,4.66,2019
3a2o,9.08,2010
4zx4,7.11,2016
5er4,2.76,2016
1srg,5.3,1994
1fzm,7.7,2001
4qdk,5.85,2014
4gii,8.74,2013
4csd,5.91,2014
4q9y,5.68,2015
5j86,8.26,2017
5m9w,2.24,2017
6rot,6.32,2019
5orv,2.89,2017
3zxz,8.4,2011
1hxw,10.82,1998
2uyn,2.7,2007
1c4u,10.37,2000
1f8b,5.4,2001
5eqy,8.0,2016
2xdx,6.46,2010
6qas,7.74,2019
6e5l,7.18,2019
1hi3,4.19,2001
3m8u,4.89,2010
1h1s,8.22,2002
4u71,5.22,2015
4z83,7.4,2015
6eq7,7.0,2018
5vd0,6.49,2017
1ogg,5.19,2004
4jpy,4.43,2013
5os7,3.69,2018
5uf0,3.8,2017
6c9s,7.32,2019
5xva,7.29,2018
5n84,7.96,2017
4l4v,5.78,2013
3wmc,6.51,2014
5ndf,5.85,2017
4trc,4.52,2014
2uy5,5.49,2007
6q3y,7.27,2019
6mle,9.0,2019
4g8v,5.8,2012
6r8w,5.92,2019
3bbb,7.0,2008
4o6w,8.52,2014
2pk5,10.7,2007
2yz3,6.66,2008
5ceq,7.38,2015
3ozr,5.15,2011
3fhb,5.7,2009
6np5,4.57,2019
5dhu,6.3,2016
5a5q,4.68,2015
4att,6.98,2013
5kr0,9.15,2016
3rv8,4.92,2012
1ugx,5.91,2003
1m0n,2.22,2002
3uw4,7.77,2012
4omc,10.78,2014
2qrl,4.0,2007
3cyw,7.77,2008
5a6k,5.95,2015
4knj,7.95,2013
3ekw,7.96,2009
6aro,5.15,2018
4c5d,5.4,2014
6fyz,7.41,2018
3ekr,7.52,2008
6arn,5.19,2018
3t5u,7.59,2012
6d17,4.82,2019
1uwt,5.97,2004
186l,4.85,1995
3zps,8.3,2013
1pa9,4.6,2003
4re4,6.87,2015
4ly1,7.26,2013
2xn5,6.69,2011
5l8a,4.91,2017
1g7q,6.06,2002
3sha,5.59,2012
6g5l,7.62,2019
5iwg,6.46,2016
6jao,4.86,2019
4k3h,6.85,2013
6p5o,4.54,2019
6csr,6.84,2018
1ie9,10.19,2001
4jyc,6.7,2013
1d9i,9.11,2000
4ufi,6.2,2015
4gkh,4.67,2012
3s45,8.49,2012
6ge7,6.06,2018
4iid,5.62,2013
1lke,7.52,2003
2xhm,6.8,2010
5nih,6.87,2017
1dy4,4.36,2000
5dqf,3.6,2015
3gi5,11.22,2010
3vdb,2.52,2012
1m7i,5.4,2003
1bnv,8.77,1999
4ddm,2.46,2013
6ma3,8.3,2018
5k1f,4.79,2017
4gki,4.46,2012
6hoq,6.39,2019
6u8b,6.37,2019
1okl,6.03,1997
5yz2,4.95,2018
1ec0,8.49,2002
3t2w,7.46,2012
3nu5,8.35,2010
6s5k,7.32,2019
6d15,4.48,2019
2nmz,8.37,2007
2w47,4.98,2009
1jn4,4.95,2003
5e2l,4.03,2016
5g46,2.6,2016
6g37,7.37,2018
1q1g,8.57,2004
2hxm,5.22,2006
4m14,6.7,2014
1ado,6.0,1997
3hkt,5.39,2009
1kjr,6.06,2005
6j9w,5.13,2019
4rrg,2.81,2015
4zgk,5.51,2016
5zg3,7.21,2019
5zdb,5.75,2019
2xjg,7.82,2010
6i14,5.82,2019
6dai,4.07,2018
3nee,5.34,2010
4b34,3.14,2013
2zgx,6.74,2008
5e6o,4.11,2016
6qqu,5.3,2019
5uez,6.01,2017
2ves,7.7,2008
4ual,8.4,2014
1ttm,7.35,2004
4k7i,2.82,2014
1usk,6.4,2003
1g85,5.48,2002
4mpn,6.62,2014
2zq2,6.56,2009
5fog,3.67,2016
4p6c,4.0,2015
4ngn,7.55,2014
1nw7,5.09,2003
6c7w,5.47,2018
1s89,5.24,2004
5n3y,5.03,2017
3rz8,8.17,2011
5fnu,8.89,2016
3udd,7.1,2012
2xog,3.43,2011
1qf2,5.92,1999
4pox,5.43,2014
1b3f,6.89,1998
1w5w,8.8,2004
1zc9,3.22,2006
3iqu,4.77,2010
2x09,3.76,2010
5oot,7.55,2017
4h3j,7.05,2012
5ult,10.85,2017
3buh,3.66,2008
1qf0,7.38,1999
4elg,8.16,2013
4w9j,6.23,2014
4ncn,5.67,2014
6euw,7.77,2017
4gj3,8.85,2013
2o4l,9.22,2006
2rcn,6.0,2008
4qfl,5.11,2015
5fsy,5.89,2016
4x5y,8.03,2015
6hgg,5.42,2019
2ojg,5.64,2007
1hvs,10.3,1995
6g9x,3.92,2019
3alt,2.92,2011
1ndw,5.23,2003
4avh,7.23,2012
1bv9,9.96,1998
6otg,7.5,2019
4a4w,7.72,2012
3sfg,6.06,2012
1ajx,7.91,1997
2byr,8.55,2005
6o5u,4.38,2019
3r7o,8.36,2012
6dyy,10.55,2019
6qr7,7.15,2019
4a6s,5.2,2012
1x8d,2.21,2005
1g45,8.64,2000
2uxi,7.3,2007
5oha,4.89,2018
5cas,8.85,2015
5aqz,5.48,2016
3v3q,6.6,2012
3kmy,4.49,2010
3dzt,7.22,2009
4o97,8.52,2014
3fl5,7.28,2009
4uoh,4.77,2014
6dz3,8.89,2019
3m1k,5.39,2010
5ld8,8.05,2016
6ndl,7.19,2019
4emf,7.08,2012
4c2v,9.0,2014
6nfy,7.8,2019
3c4h,5.7,2008
3uw5,7.85,2012
1d2e,6.0,1999
3zcl,8.0,2013
3bft,6.49,2008
1c5n,4.7,2000
2rcb,6.79,2008
4bao,8.37,2013
5ehq,10.48,2016
6r18,4.92,2019
3cke,6.1,2008
4mrg,2.96,2014
3l3n,8.18,2010
5qal,3.46,2018
1tjp,4.42,2005
1k6v,6.92,2002
5caq,8.57,2015
6mjf,5.16,2018
3ga5,5.49,2009
5nxp,7.99,2018
5cbs,5.41,2015
3v51,8.55,2012
4psb,4.64,2014
4er1,6.62,1991
4q3t,6.48,2014
6j3o,5.62,2019
5e7n,6.09,2016
2i3i,7.3,2006
2ypi,4.82,1991
5fdi,7.73,2016
3fzn,4.01,2009
1siv,8.08,1994
5nka,5.46,2017
6r13,4.7,2019
5jop,9.41,2017
5mmg,6.01,2017
5lz4,5.7,2016
3zdh,7.35,2013
4pmm,7.57,2014
4x6n,8.82,2015
5hcy,8.92,2016
4dkr,6.52,2012
4zls,9.09,2015
1hpx,11.26,1996
5vja,6.59,2018
4knm,8.0,2013
2p7g,6.53,2008
2pqc,5.74,2008
5evb,5.0,2016
5v7a,6.38,2017
3w37,5.18,2013
2fdp,7.59,2006
2wyg,8.7,2010
6gjm,3.58,2018
2fqo,6.43,2006
3nu3,9.82,2010
2x96,4.03,2010
5ia4,7.28,2016
4pzv,5.7,2014
1iy7,6.19,2003
4y59,5.24,2015
3m3c,4.06,2010
5mlj,8.85,2017
4m8h,7.6,2014
3sk2,3.61,2011
3d51,4.15,2008
6h2t,4.82,2018
4g5f,3.05,2013
4lps,5.74,2013
6gxq,7.1,2019
4bps,2.99,2013
4u1b,5.31,2015
2vmf,5.85,2008
6rtw,6.43,2019
1f5k,3.74,2001
3f7i,7.34,2009
5mod,3.52,2017
6d9x,3.49,2018
3bex,5.57,2008
6g2l,7.17,2018
5ko5,4.57,2017
3fas,6.77,2008
3zpu,8.38,2013
6cdo,8.97,2018
6g9i,3.93,2018
6exi,5.05,2018
1m7d,6.23,2003
1tni,4.0,1994
6n95,5.12,2019
6mja,7.85,2019
3n2u,7.84,2010
6g3a,8.38,2018
4wkp,9.55,2015
2vt3,4.15,2008
1nwl,2.39,2003
1b8o,10.64,1999
1m0q,3.89,2002
3egt,8.9,2009
5hrw,5.48,2016
5hz6,7.8,2016
5n6s,8.09,2017
3p5l,7.39,2011
3cd5,7.9,2008
5nn6,5.52,2017
5mgk,4.0,2017
4ymh,6.46,2015
3ljz,8.14,2011
6i18,4.07,2019
4bf1,8.62,2014
4s1g,9.22,2015
5er2,6.57,1991
4hym,8.22,2013
2j34,7.82,2006
6dsp,6.09,2019
4qew,7.07,2014
4bny,7.1,2013
6qrc,4.89,2019
3d2e,6.42,2008
1yvm,6.4,2005
2qmg,9.15,2008
4hw3,6.49,2013
1jao,5.92,1996
6f9v,6.76,2018
2vpo,5.42,2008
3nox,8.66,2010
6ift,4.68,2019
5oh9,3.86,2018
3zhx,6.68,2013
4ipn,3.39,2013
3n3g,7.24,2010
1g36,7.17,2001
4fk6,9.7,2012
6eqw,10.65,2018
6cdp,8.79,2018
5g61,6.4,2017
6mln,7.54,2019
3hb4,9.05,2009
2vwl,7.02,2009
3d1y,8.22,2008
3rbu,9.43,2012
5o9q,5.21,2018
1bgq,8.57,1999
4v01,8.11,2014
2uxz,8.48,2008
4b33,3.37,2013
2iuz,5.55,2006
4qf9,4.43,2015
2yfa,5.07,2012
5ka1,4.48,2017
2gst,6.07,1993
3rz1,8.74,2011
3l0v,7.64,2010
5g1z,5.32,2017
2qd8,9.07,2008
2h4g,6.52,2006
4cc5,4.42,2014
6eeb,5.3,2019
4ai5,2.92,2012
6n7a,8.37,2019
3hvi,8.3,2009
4lzr,4.7,2014
4cu7,7.59,2014
3wz6,5.96,2015
2bt9,6.19,2005
3s73,8.7,2011
6h36,9.35,2018
1a9m,6.92,1998
4oiv,5.08,2015
4alx,7.28,2012
4bs0,5.7,2013
4cpt,7.7,2014
1pr5,3.92,2003
3rf4,6.25,2011
3b3w,4.19,2007
3p8o,8.72,2011
5vcv,6.82,2017
1nki,6.7,2004
5nxi,6.66,2018
1xk5,6.0,2005
5n1r,7.95,2017
1b32,7.1,1998
1kuk,3.91,2002
1iih,2.89,2001
4n7m,5.47,2013
6f9g,5.7,2018
6cwh,7.54,2018
4ap7,7.96,2012
4ad2,6.2,2012
4r4c,5.54,2014
6h8s,4.42,2018
2nmx,5.57,2007
2olb,5.54,1996
1y1z,3.08,2005
5ka7,4.35,2017
3gkz,8.0,2009
1flr,10.0,1995
4pp0,4.4,2014
4nbl,6.33,2014
6fuh,3.77,2018
6dyn,3.19,2019
2vmd,3.02,2008
1kel,7.28,1996
6ajr,4.31,2019
3d1x,8.66,2008
6nv9,8.19,2019
1sv3,4.35,2004
1lkl,5.81,1996
2xyt,6.29,2011
4o0a,6.72,2014
2pgz,5.74,2007
6p85,4.99,2019
4bqg,6.22,2013
3kiv,4.7,1999
6py0,6.41,2019
5chk,5.39,2016
6cpw,8.25,2018
3i5z,8.7,2010
2j75,6.65,2006
5v82,10.15,2017
4oc1,6.6,2014
3hkw,8.64,2010
3gi6,11.22,2010
1fki,7.0,1994
4pp3,7.82,2014
5j27,6.74,2017
2uy3,3.22,2007
6mxc,5.56,2019
5ovx,4.5,2017
1nz7,7.12,2003
2qdt,5.19,2007
3bgs,9.42,2008
5ose,3.17,2017
3kdd,8.46,2010
4ha5,7.24,2012
4ibe,4.15,2014
5dus,5.53,2016
4fai,6.99,2012
4gzt,7.77,2012
1c1r,7.63,2000
6hzb,8.98,2019
6jay,5.7,2019
6ixd,9.8,2019
5exn,7.64,2016
5om2,4.06,2018
3nuj,9.39,2010
3ip9,5.62,2010
3nim,4.75,2010
5flq,2.97,2016
3bpc,4.8,2009
1b5i,7.05,1999
4q90,2.15,2015
3nht,7.01,2010
6eq2,5.89,2018
5x74,8.64,2017
3djp,4.2,2009
3ibu,9.15,2009
4yrd,4.57,2015
1uz4,3.4,2004
1igb,6.4,1996
4lm4,3.04,2014
5i29,7.82,2016
4cwo,5.21,2014
3ckz,8.72,2008
1b5h,6.01,1998
6i62,6.8,2019
3t70,6.3,2012
2hzy,7.39,2006
3dln,6.6,2008
2e2r,8.26,2007
6jan,5.79,2019
3s77,7.21,2011
6hsh,7.55,2018
6stl,8.8,2019
3djq,2.98,2009
2fzc,2.7,2006
3n7o,7.14,2010
3b7j,5.17,2008
4rlw,4.87,2015
4urz,2.52,2015
1b8n,10.52,1999
3ap4,3.92,2011
5mgf,4.27,2017
3ehx,7.6,2009
2yhw,5.6,2012
5g57,8.4,2017
5lle,10.22,2017
4cmo,9.07,2014
1hvj,11.4,1994
1xap,8.7,2004
4auj,7.74,2013
2pvj,8.1,2008
1hih,8.05,1995
4uof,4.84,2014
1qbu,10.24,1997
3ctt,6.35,2009
1bnw,9.08,1999
5tya,4.48,2017
4dew,7.0,2012
5dnu,4.11,2016
5yft,5.0,2018
4b3d,2.68,2013
5upj,7.12,1997
4wa9,8.42,2015
1ype,8.1,2006
1lgw,4.0,2002
2pow,7.2,2007
6j0o,4.92,2019
5j6l,7.89,2017
1o0m,5.15,2003
5my8,7.14,2017
4x48,6.77,2015
5nkg,7.68,2017
1z9y,7.19,2006
6olx,5.38,2019
3aho,7.05,2010
4e4l,8.77,2012
5cjf,9.59,2015
4mc1,7.85,2014
4tkh,5.74,2015
5efa,4.83,2015
3ozg,9.19,2011
1c70,10.3,2000
2xj1,7.55,2011
1mrn,4.52,2003
3e3c,5.62,2009
4cs9,2.1,2014
3b7r,7.7,2008
3v7x,8.57,2012
1c5y,4.2,2000
3eft,7.92,2009
4av5,7.21,2012
4jyb,6.96,2013
5os4,2.78,2017
1elr,4.96,2000
966c,7.64,1999
1hwr,8.33,1999
3l3l,7.48,2010
6iou,3.73,2019
4bco,6.88,2013
4u70,5.02,2015
5llg,11.13,2017
2h6t,7.22,2007
4k0o,3.0,2013
1y0l,9.0,2005
3a9i,4.15,2009
4tpw,4.69,2014
3bbf,5.28,2008
1c84,5.0,2000
3qaa,11.54,2011
4q7w,2.64,2015
6cn5,7.7,2018
4e1k,6.3,2013
3b25,6.07,2011
7std,10.72,1999
5ja0,5.22,2017
1t4v,7.68,2005
6i67,6.7,2019
1usi,6.74,2003
5lyr,7.89,2017
1q91,4.15,2004
2yaz,5.14,2011
5ave,5.44,2016
3ip6,6.6,2010
2boj,5.77,2006
2bet,2.77,2004
4gbd,11.32,2013
3jdw,3.6,1998
5hwv,5.07,2016
4agl,3.65,2012
4fp1,4.57,2013
4nxu,5.54,2013
2pwg,4.82,2007
5jzi,4.8,2017
5evd,5.0,2016
3lea,9.1,2010
3fee,6.64,2009
6e5t,6.55,2019
5fsc,2.36,2017
4g4p,6.89,2013
4bi6,3.95,2013
3upv,5.3,2012
4gny,4.22,2013
5ufc,5.16,2017
4jh0,9.03,2013
1kv5,4.22,2002
4u69,4.26,2015
1b2h,4.54,1998
2j4i,9.0,2006
5o9r,5.39,2018
1cnw,7.72,1995
2dri,6.89,1995
4kni,7.78,2013
3zm9,7.42,2013
4qjx,7.28,2015
2vl4,6.01,2008
1w9v,6.34,2005
2pyn,7.57,2008
5oqu,3.61,2018
6p83,7.1,2019
5lvr,3.6,2016
5llh,10.17,2017
4a4v,6.54,2012
6r9x,2.96,2019
1hsh,9.42,1996
3r1v,6.92,2011
1b8y,7.85,1999
6gjw,4.96,2019
1d3d,9.09,2000
4efk,2.49,2013
4pf5,5.48,2014
1bv7,10.3,1998
6cdj,11.7,2018
5oq8,5.85,2017
4q81,3.02,2015
1sbg,7.74,1994
6d5j,6.34,2018
3vf5,9.34,2012
1ele,6.85,1995
6dh6,9.93,2018
5d6j,4.44,2016
2amt,4.44,2006
4jzi,7.4,2014
4ykj,4.43,2015
3pck,6.7,1998
1adl,5.36,1994
4w9o,7.77,2014
2j62,11.34,2007
4leq,6.54,2014
1olu,4.41,2003
4r4i,6.27,2014
6ooy,4.66,2019
2wly,6.6,2010
4hla,10.8,2013
2qrk,4.26,2007
4hp0,6.12,2013
2cbu,5.68,2006
1m0o,2.31,2002
2we3,4.43,2009
2e92,6.89,2007
5jsq,4.67,2016
1k1m,7.4,2001
1ta6,9.13,2004
3dp4,7.37,2008
4u6w,4.21,2015
5hrv,5.29,2016
2wzf,7.0,2009
6d1b,3.91,2019
3gvb,2.59,2009
1ikt,3.4,2001
1drj,7.4,1995
4xoc,8.52,2016
2qbs,6.68,2008
6gvz,6.4,2018
5e1s,7.92,2015
5j41,3.7,2016
3wtn,7.04,2015
4dcs,5.1,2012
4f1l,5.12,2012
4ayu,4.73,2013
3hky,7.1,2010
3sug,6.21,2012
5c5t,3.13,2015
6mll,3.62,2019
5epl,7.03,2015
4hj2,2.53,2013
1c3x,3.68,1999
3fvk,8.82,2010
6hgi,6.22,2019
1nhz,6.08,2003
4q8x,3.57,2015
1sqo,7.46,2004
3gcu,6.78,2009
3ta0,3.47,2011
4a6b,8.38,2012
5vd1,6.0,2017
1eld,6.7,1995
1v2w,4.01,2004
5d3c,10.4,2016
4ax9,9.57,2012
1c88,5.29,2000
2a5c,4.62,2006
4a6c,7.92,2012
4zji,6.47,2015
2q8m,4.03,2007
5amg,8.22,2015
4iue,6.55,2013
1os5,6.85,2004
3bgb,6.05,2008
2erz,5.66,2005
4m6u,2.74,2014
3ivx,5.74,2009
2ha6,4.32,2006
5nya,6.38,2018
3g0i,3.6,2009
2wc4,5.29,2009
6pg6,3.7,2019
6hza,9.3,2019
6dys,4.25,2019
6plf,6.67,2019
3ggu,9.77,2009
5mnr,5.46,2017
1uv6,5.12,2004
6jfk,4.84,2019
6ftp,5.82,2018
6g3q,7.24,2018
2hmv,7.7,2006
5oku,6.26,2017
4b5t,3.33,2012
5upe,8.05,2017
5wmg,8.21,2018
4nnr,7.26,2014
2w08,3.42,2009
1bwa,8.6,1998
4i8x,2.64,2013
6jap,4.8,2019
4h42,3.47,2013
1s39,7.7,2004
1v48,7.8,2004
1e6s,3.22,2000
5lif,5.87,2016
2zft,6.52,2009
5std,10.49,1999
6nzv,10.17,2019
4j48,5.62,2013
5vih,7.49,2017
2xm1,5.07,2011
5uoo,8.85,2017
1kzn,8.92,2002
6pg5,4.96,2019
5ef7,9.0,2016
6mj7,2.82,2018
6g2f,5.17,2019
4u6z,5.41,2015
3n0n,7.3,2011
6epa,5.95,2018
4llp,4.8,2014
2a5s,6.7,2005
6qlt,4.04,2019
5ivc,5.92,2016
3tz0,5.04,2012
3oy8,3.66,2010
4db7,6.56,2012
6f9u,5.13,2018
1syh,6.41,2005
1hvi,10.92,1994
4ago,4.81,2012
4ezx,5.8,2013
1lbf,7.85,2002
3hek,8.27,2009
4bc5,4.6,2012
1f74,3.05,2000
4zx3,7.19,2016
4pop,8.13,2014
1q7a,7.19,2004
4j7e,4.85,2013
1onz,5.1,2003
5ive,7.57,2016
2j79,5.96,2006
6if0,6.51,2019
3s0e,6.55,2011
2jkh,8.05,2009
1l8g,6.22,2002
2ypo,4.68,2013
3ujc,4.59,2011
4m2w,7.28,2013
4eb8,9.82,2013
4ef6,2.92,2013
2x7u,5.27,2010
3bl0,6.92,2008
1odi,4.21,2003
3k02,5.0,2010
4je7,6.4,2014
4zw6,5.72,2016
6eq3,6.15,2018
1k21,8.38,2002
4bah,8.7,2013
1yds,5.92,1997
5gs9,5.26,2016
5m25,8.19,2017
4f0c,6.27,2013
5e89,7.85,2016
3std,11.11,1999
4xoe,5.0,2016
5nzf,4.03,2018
4tkj,6.04,2015
4n9a,4.19,2013
4mc6,9.59,2014
6ayr,8.39,2018
1stc,8.1,1998
4oc2,8.28,2014
5j8m,6.8,2017
2x8z,7.96,2010
6r1a,4.35,2019
5mwy,7.0,2018
6ma5,8.1,2018
3n9r,7.15,2010
4a95,5.76,2012
5ivy,6.44,2016
6hgs,3.77,2019
3l4v,6.72,2010
3gcp,7.82,2009
3ozp,6.62,2011
4j45,5.77,2013
5ngz,2.89,2017
5oh7,4.37,2018
3w9r,6.18,2014
4xas,6.59,2015
4kz7,2.49,2014
4i3z,4.29,2012
5exw,6.82,2016
1lcp,6.64,1995
1g46,8.8,2000
3vbd,8.07,2012
6d5h,6.92,2018
1ur9,5.77,2004
4oak,4.22,2014
