pdbid,-logKd/Ki,release_year
6g98,6.15,2018
6csp,8.52,2018
3dgo,6.74,2009
4ksy,8.42,2013
5ijr,3.2,2017
4bam,8.94,2013
4jss,3.3,2013
3f48,6.29,2008
5bs4,11.0,2015
3h5b,10.0,2009
1b9j,5.96,1999
1y1z,3.08,2005
5ka1,4.48,2017
5mjn,8.54,2017
4j7e,4.85,2013
3re4,7.4,2012
4o3c,2.59,2014
4u5s,2.41,2015
5lyn,5.04,2017
2xm2,4.62,2011
2ydt,5.52,2011
1b6l,8.3,2000
4ncn,5.67,2014
5h9r,6.08,2016
1mu8,9.0,2004
3u8l,8.05,2011
4qb3,5.47,2015
6iez,6.52,2019
5tkj,8.15,2018
3b2q,4.55,2008
5cjf,9.59,2015
6ggf,5.39,2019
4iva,7.16,2013
4q9y,5.68,2015
5n31,5.79,2017
5nka,5.46,2017
5jq5,5.63,2017
4avs,3.49,2013
5fh7,6.86,2016
5a6x,6.69,2016
5h1u,3.51,2017
2i3h,7.4,2006
1ydk,5.89,2005
3pfp,6.44,2011
4cpr,7.46,2014
3g2y,2.0,2009
3pb7,5.74,2011
1mrn,4.52,2003
2nn1,5.82,2007
5u0w,4.24,2017
2hmv,7.7,2006
2fmb,8.7,1999
4nbk,3.87,2014
2ya8,5.75,2011
3c8b,6.1,2008
5igm,7.38,2016
2gsu,3.59,2006
4p6x,7.04,2014
1c84,5.0,2000
6ugz,7.72,2019
2fpz,3.96,2006
2xbx,7.82,2010
2rfh,6.82,2008
3bvb,5.49,2008
5er1,6.02,1991
5yqx,6.96,2018
4ngp,7.96,2014
4ty6,7.52,2014
5eek,9.1,2016
3p58,7.6,2011
5j6a,7.77,2017
4z0q,8.17,2015
1c5c,6.96,2000
3gi5,11.22,2010
4omk,4.4,2015
5chk,5.39,2016
5ewa,4.82,2016
4fcq,7.0,2012
6o0p,9.96,2019
5zyl,7.06,2019
6no9,10.52,2019
1vyg,8.0,2004
3rf4,6.25,2011
1r9l,5.4,2004
6gj8,5.87,2019
3rt8,6.35,2011
5d3j,5.24,2016
6j3p,6.98,2019
5ayt,6.77,2016
1ttm,7.35,2004
3t0d,2.37,2012
1g36,7.17,2001
6guk,6.15,2018
5mpn,7.07,2018
5efj,6.46,2016
5hrv,5.29,2016
6ncn,3.05,2019
5ia2,7.72,2016
4mc6,9.59,2014
5m7u,8.1,2017
1fd0,8.4,2002
2e1w,7.96,2006
1egh,5.7,2000
5nw7,5.77,2018
4rww,5.85,2014
2j7g,7.0,2006
3a2o,9.08,2010
4jfm,5.48,2013
4bah,8.7,2013
2fx6,3.7,2006
3o5x,5.28,2010
4agc,10.7,2012
4ngn,7.55,2014
6czf,5.8,2018
4cps,8.27,2014
4dkp,5.72,2012
3kdc,9.28,2010
2fqt,6.14,2006
2vl4,6.01,2008
3t70,6.3,2012
4o2p,6.7,2015
5v0n,7.17,2017
3vje,8.01,2012
4muf,6.34,2014
5ia1,6.28,2016
2hnc,7.22,2006
4ly1,7.26,2013
2o4j,10.1,2007
1sdv,8.74,2004
6j3o,5.62,2019
1hvi,10.92,1994
4rd6,6.28,2015
2pgz,5.74,2007
4yxi,6.5,2016
2jdu,6.72,2007
1met,9.4,1998
6h36,9.35,2018
2avs,7.57,2006
4lkq,3.35,2014
4lch,10.62,2013
6ey9,5.91,2018
1w5x,8.4,2004
2bal,6.31,2005
5kqy,9.29,2016
3el1,9.64,2009
2nmx,5.57,2007
2zdm,6.41,2008
4kp5,6.08,2013
2yb0,3.85,2011
3u10,5.44,2011
2bpv,7.67,1999
1fh7,5.24,2000
4q1y,10.35,2015
1q84,11.05,2004
6cvf,6.35,2018
2vyt,2.74,2008
3cj5,6.34,2008
3o9d,10.72,2011
2xp7,5.77,2011
4a6c,7.92,2012
3iww,7.96,2009
4oma,4.17,2014
6dil,8.12,2018
1qbo,7.74,2000
3vhc,8.89,2012
2boj,5.77,2006
1g54,8.82,2000
5o9y,5.34,2018
5ewk,4.85,2016
4gu6,7.36,2013
2c92,5.68,2006
4ido,4.93,2013
3si4,3.88,2012
1uml,7.52,2004
2afx,5.15,2005
2pk5,10.7,2007
6czc,4.78,2018
2gst,6.07,1993
3dc3,8.31,2009
4bks,3.82,2013
6d1j,4.25,2019
1ctt,4.52,1995
2oxn,7.44,2007
6dh2,10.89,2018
1zfq,7.52,2006
4qf7,8.6,2014
4o2b,5.74,2014
4oct,5.05,2014
2rke,4.08,2008
2qrl,4.0,2007
1a69,5.3,1998
2qi6,10.57,2008
1g4o,8.25,2000
4abh,4.15,2012
4nwc,5.76,2014
4br3,5.72,2013
4f6w,7.52,2013
4i8x,2.64,2013
5ovp,5.04,2018
4d4d,5.96,2015
1c86,4.7,2000
4xit,7.27,2015
5t9w,5.59,2017
4b3d,2.68,2013
6pvw,6.32,2019
3kdm,7.0,2010
4aje,3.68,2012
1qy2,5.74,2004
6u8o,6.54,2019
5vsf,7.03,2017
1hi3,4.19,2001
6nu1,4.51,2019
5f2p,4.43,2016
6gwr,8.1,2018
5y8y,7.09,2018
3zq9,6.02,2011
3k8c,2.92,2010
1e3g,9.0,2001
3nu4,8.82,2010
5f62,8.17,2017
6qqu,5.3,2019
4tqn,6.11,2015
5o87,6.61,2018
4ibk,4.3,2014
4io5,5.03,2013
1bn3,9.89,1999
2p4s,9.51,2008
2jjb,7.92,2009
3ip6,6.6,2010
4ipi,5.32,2013
1lpk,7.55,2003
5ha1,7.19,2016
1x8r,6.12,2005
5h8g,10.32,2016
6eij,5.77,2018
4gu9,4.37,2013
6h5x,10.82,2018
5fnu,8.89,2016
6i0z,4.04,2019
3i9g,8.96,2009
6f9g,5.7,2018
2i4z,5.7,2007
1v2r,3.55,2004
4b0b,3.33,2012
3bkk,6.08,2008
4hw3,6.49,2013
6jaq,3.95,2019
4zcs,4.33,2016
2xj2,7.18,2011
3h8b,6.29,2009
3t60,6.7,2012
2p3b,8.48,2007
6ouv,5.55,2019
3vha,7.4,2012
2olb,5.54,1996
4dbm,7.62,2012
1g2o,10.55,2001
5fsy,5.89,2016
2d3u,6.92,2006
1x8d,2.21,2005
6dyy,10.55,2019
2ylc,7.89,2011
1a4r,6.66,1999
3evd,6.91,2009
5acy,8.19,2015
4mhz,6.87,2014
4e3g,4.97,2012
6gjr,3.74,2018
3cyw,7.77,2008
2zgx,6.74,2008
4aci,2.22,2012
5f25,5.04,2016
3s76,5.05,2011
1b8y,7.85,1999
2oiq,5.0,2007
3iw5,6.08,2009
5fou,3.95,2016
3su2,7.35,2012
4zji,6.47,2015
3vvy,4.84,2013
6ma4,7.35,2018
5zyg,5.21,2019
3s77,7.21,2011
4h3f,9.0,2012
3iw6,5.48,2009
1bgq,8.57,1999
5mkr,4.77,2017
1ecv,4.85,2000
4og4,6.02,2014
2h4n,8.7,1997
4kni,7.78,2013
1njs,7.82,2003
1flr,10.0,1995
6dj2,8.12,2018
5i2e,6.64,2016
1uv6,5.12,2004
2uz9,5.71,2007
2cli,4.3,2007
4e7r,7.7,2012
6h2z,9.3,2018
6eog,5.8,2018
1dzk,6.1,2000
6gnr,5.44,2018
2q6f,5.44,2008
6ql2,7.77,2019
3hzv,6.52,2010
2ygf,5.09,2011
4daf,7.12,2012
5nya,6.38,2018
3iss,6.05,2009
3ldq,5.36,2011
4u69,4.26,2015
3vw1,4.67,2013
4a95,5.76,2012
4i9h,7.17,2013
3t0x,8.0,2012
6euc,3.77,2018
1oif,7.72,2003
1rnt,5.19,1987
1afl,6.28,1998
4b74,7.66,2012
2vrj,6.3,2008
6dh6,9.93,2018
2ole,7.25,2008
5d21,8.38,2015
3aaq,3.3,2010
6jbb,5.99,2019
6f1n,6.26,2018
5jzi,4.8,2017
5ouh,5.67,2017
2r0z,5.47,2007
3ekv,9.41,2009
6ud2,10.21,2019
5qqp,8.28,2019
3dbu,8.06,2009
3tfp,6.47,2012
5avf,5.49,2016
2qd6,8.68,2008
5mpk,8.52,2018
6pg6,3.7,2019
4nkt,5.97,2013
5m04,6.34,2017
6cjr,9.52,2019
6hgs,3.77,2019
4uof,4.84,2014
2w8y,9.09,2009
6st0,5.13,2019
4qfp,4.23,2015
4efk,2.49,2013
5j6n,7.77,2017
3e3c,5.62,2009
6ugn,6.12,2019
1t31,8.64,2005
4wkn,9.72,2015
1yet,5.92,1998
3pce,2.0,1998
5d3c,10.4,2016
6q3z,7.36,2019
5ceq,7.38,2015
4kz7,2.49,2014
3hf8,6.51,2010
5sz2,8.7,2016
3i5z,8.7,2010
1hn4,3.82,2001
6dl2,7.48,2019
2za5,8.43,2008
6fs1,7.01,2018
4mre,2.19,2014
4ax9,9.57,2012
1uw6,7.34,2004
3ryx,8.14,2011
3fwv,5.64,2009
4ufi,6.2,2015
1jmf,5.77,1998
1d4p,6.3,1999
3m3c,4.06,2010
3c56,7.89,2008
2iuz,5.55,2006
3ekt,10.59,2009
2r2w,4.47,2007
2yfx,8.09,2011
6poi,3.49,2019
5u4b,5.74,2017
2xab,9.27,2010
1uj5,3.05,2004
2i4v,11.2,2007
6h8s,4.42,2018
5zg3,7.21,2019
1x8j,6.96,2005
4q1w,11.7,2015
3ryv,7.07,2011
5hz9,7.03,2016
3d9z,8.7,2009
4omj,5.26,2015
4fl2,3.66,2012
4x5z,7.63,2015
3l4x,6.89,2010
1li6,3.8,2002
2fgv,6.12,2006
4er1,6.62,1991
4axd,4.43,2012
6mnc,5.8,2019
4kcx,4.43,2013
4ibe,4.15,2014
5exn,7.64,2016
1d4h,10.0,2002
5tp0,5.44,2017
3s8l,5.64,2011
3l4z,6.72,2010
1oau,7.7,2004
2epn,7.22,2008
2qi4,10.44,2008
5ose,3.17,2017
3nu9,9.05,2010
4tz2,3.46,2014
5ovv,4.48,2018
6p83,7.1,2019
4elf,8.03,2013
5f61,7.46,2017
2v77,5.06,2008
1k1o,6.17,2001
6jan,5.79,2019
1mrx,7.26,2003
4crf,9.3,2015
3gvb,2.59,2009
5dq8,4.14,2015
5oq8,5.85,2017
1gnn,5.68,1996
4mss,6.4,2013
4p5d,5.82,2014
2hoc,9.52,2006
3gs6,6.59,2009
3qx9,4.05,2011
5cy9,6.66,2016
4zwx,8.7,2015
6fe1,8.48,2018
3su6,6.02,2012
1zea,5.22,2006
5vgy,4.18,2017
2j62,11.34,2007
4ek9,4.42,2012
1laf,7.85,1995
5z7j,6.6,2018
5c8n,7.55,2015
2vvs,7.34,2008
3ewj,6.84,2008
4lrr,5.22,2013
6qge,5.68,2019
2vc9,8.44,2008
3cd7,7.84,2008
6gjm,3.58,2018
4w9f,5.49,2014
5yjm,7.68,2017
6gnm,4.26,2018
5u6j,7.64,2017
6ce6,5.1,2018
1usi,6.74,2003
3iob,3.42,2009
4n7u,6.29,2014
5hcy,8.92,2016
1uou,7.7,2004
1w5v,8.15,2004
4np2,2.26,2014
2ces,7.25,2006
4owv,4.35,2014
1jcx,5.15,2002
6phx,3.32,2019
4pow,6.3,2014
4q1x,11.15,2015
2ovv,7.92,2007
3ibu,9.15,2009
6f90,6.0,2018
6fmc,5.88,2018
5fns,5.4,2016
6h38,8.11,2018
3aid,6.86,1997
5os8,3.98,2018
5kma,4.71,2017
3zv7,5.92,2012
4etz,6.3,2012
1jvu,5.15,2002
5ave,5.44,2016
1lgt,6.1,2002
1c88,5.29,2000
1z1h,8.4,2005
5dey,8.43,2016
6i65,6.41,2019
6mkw,4.77,2019
5op4,6.71,2017
2vj8,8.7,2008
6pge,3.62,2019
1f0s,7.74,2000
5u14,5.34,2017
2qzr,7.26,2007
6n7d,9.52,2019
3m5e,7.37,2010
1hbv,6.37,1995
6gf9,6.39,2018
3mmf,7.43,2011
1zsf,9.92,2006
6nsv,7.8,2019
1oba,2.44,2003
5efh,6.1,2016
4o61,4.3,2014
1w4p,4.74,2005
3ejq,8.57,2009
3jup,5.58,2009
2yi0,8.12,2012
1c87,4.2,2000
2qhy,7.48,2008
2qmg,9.15,2008
5m7s,9.05,2017
6o5x,7.66,2019
1d6v,6.17,2000
4crl,9.71,2015
3n2p,7.82,2011
2ra6,4.52,2007
2bvr,3.7,2006
2ctc,3.89,1994
4qf9,4.43,2015
1d7j,3.3,1999
4x50,7.75,2015
2qw1,3.9,2008
5ix0,6.28,2016
4omc,10.78,2014
4e70,5.28,2013
5evk,4.92,2016
1pb9,3.62,2003
2yxj,9.3,2007
3gkz,8.0,2009
5vkc,8.74,2017
5tmp,7.47,1998
2r38,7.44,2008
4ufl,2.64,2015
4non,5.24,2014
4p58,4.6,2014
6eir,6.24,2018
5eng,5.85,2016
1m2r,6.46,2003
3ppr,2.82,2011
1g7q,6.06,2002
4io7,3.68,2013
5jfp,9.32,2016
4av4,7.03,2012
5vb5,6.46,2017
3mhm,7.0,2010
5i3v,7.8,2016
2oag,8.47,2007
5umy,6.97,2018
2o8h,7.6,2007
4c5d,5.4,2014
3qlm,6.37,2011
6qz5,6.08,2019
2qg2,5.4,2008
6dyr,3.66,2019
4keq,3.82,2014
5zw6,8.0,2018
5m9w,2.24,2017
6ugr,6.27,2019
1qka,5.92,1999
5g57,8.4,2017
5am6,6.73,2015
6b96,7.84,2017
1hii,7.28,1995
5yhe,6.69,2018
5ehw,3.0,2016
5vb7,6.72,2017
1tsy,4.96,1996
1x1z,11.06,2005
3eeb,5.89,2008
3ttm,8.52,2012
5yhg,6.02,2018
3ibi,8.59,2009
1odi,4.21,2003
3ibl,7.84,2009
4b32,3.34,2013
4knj,7.95,2013
1ajq,4.31,1997
4m8h,7.6,2014
1mq5,9.0,2003
4oc2,8.28,2014
1xug,7.05,1998
5bwc,7.21,2015
4d8z,6.29,2012
5yl2,4.5,2018
2vwn,8.0,2009
1c5q,6.36,2000
5ivy,6.44,2016
6hhr,7.01,2019
5yft,5.0,2018
3dp9,9.68,2009
6hlx,7.17,2018
3kmy,4.49,2010
6n95,5.12,2019
5fox,3.17,2016
5ko1,6.64,2016
6arn,5.19,2018
4q0k,4.87,2014
2j7b,6.62,2006
4cwp,6.77,2014
1v2t,4.71,2004
5d3t,4.92,2016
3c4h,5.7,2008
2pqc,5.74,2008
3sus,4.15,2012
6udi,10.0,2019
4q3t,6.48,2014
5wyx,6.66,2017
6d56,8.05,2018
5llp,9.24,2017
3drg,7.0,2009
1d3d,9.09,2000
4zx0,8.0,2015
4zbi,6.51,2015
1ajn,2.63,1997
1xq0,6.34,2005
1rql,2.75,2004
4pnu,4.89,2014
2hzy,7.39,2006
3c88,6.8,2008
5aoi,3.03,2015
6euw,7.77,2017
3ip5,6.22,2010
1drk,6.82,1995
3gqz,2.17,2009
3nu3,9.82,2010
2pow,7.2,2007
3i25,8.51,2010
6u5y,7.16,2019
6pve,7.37,2019
6dgl,5.52,2019
3le9,8.22,2010
6fsy,6.61,2018
3kek,8.36,2010
6qlp,5.28,2019
5kcb,6.0,2016
4en4,5.52,2012
5l2s,7.08,2016
5n18,5.68,2017
5nn6,5.52,2017
2bpy,7.4,1999
2oym,5.0,2007
4cpy,6.31,2014
5vr8,6.87,2017
2xxt,8.05,2011
3qto,4.13,2012
1gvx,7.22,2002
3eqr,8.7,2008
1swr,6.92,1999
6dz0,9.03,2019
1km3,4.91,2002
1f4x,5.59,2000
2w5g,6.07,2009
1o3l,6.54,2003
6ny0,5.4,2019
3vw2,4.75,2013
4ymx,7.1,2015
2hb3,11.35,2006
5wuk,7.85,2017
5ftg,6.15,2016
3wgg,4.4,2014
1lpz,7.6,2003
1q54,5.85,2003
5e28,7.91,2016
6eif,6.98,2018
1g52,9.54,2000
3s9e,5.13,2011
3qfy,6.12,2011
3o56,9.1,2011
5otc,4.71,2017
5fnd,3.49,2016
5jox,4.46,2016
5dbm,6.46,2016
2xej,8.87,2010
1wn6,4.68,2005
3rz7,8.96,2011
2e27,9.35,2007
4qge,9.3,2014
5fe6,2.16,2016
4uac,6.54,2014
3tkw,5.27,2012
5u12,5.07,2017
4asj,7.55,2012
3fed,7.46,2009
1fpc,7.0,1995
5obg,7.13,2018
3g32,3.71,2009
3cz1,7.26,2009
1qft,8.77,2000
5v7a,6.38,2017
3zze,8.89,2011
6hza,9.3,2019
2q8m,4.03,2007
2nn7,6.52,2007
1iih,2.89,2001
1nvr,8.11,2003
4b5w,3.33,2012
4dew,7.0,2012
3uod,7.31,2012
5vih,7.49,2017
6ays,9.19,2018
1ui0,7.06,2003
2amt,4.44,2006
2jg0,7.82,2007
5zae,6.81,2018
2fqo,6.43,2006
4llj,3.42,2014
1ogz,5.85,2003
5zkc,8.19,2018
4ewn,6.7,2012
6cdo,8.97,2018
6u6w,5.33,2019
1mmr,5.4,1996
2gvv,3.9,2006
5ime,8.34,2016
4r4c,5.54,2014
5ia5,7.6,2016
1atr,6.96,1993
1k27,9.0,2003
1o0n,4.09,2003
4je7,6.4,2014
3bgb,6.05,2008
1oss,4.79,2003
3zc5,7.13,2013
5op5,6.67,2017
2zft,6.52,2009
1gi7,4.51,2002
4pum,6.73,2014
1zoh,7.0,2005
4rj8,7.77,2014
2vh0,8.51,2008
2usn,6.51,1998
1str,4.77,1996
6qr0,6.92,2019
1v2w,4.01,2004
6msy,7.0,2018
5e13,4.24,2015
4hla,10.8,2013
3fvl,6.07,2010
4nuc,6.04,2014
4zzx,6.9,2015
1oz0,7.7,2003
3kku,5.7,2010
1wht,3.7,1994
1ro6,6.46,2004
2i3i,7.3,2006
5nkd,7.59,2017
2ojj,8.7,2007
6gnw,4.99,2018
2qrk,4.26,2007
2vnp,9.92,2008
3t1m,3.04,2011
4mc9,9.44,2014
4alx,7.28,2012
6q3y,7.27,2019
4kmz,8.57,2013
3kyq,4.22,2010
1ppm,5.8,1993
1fo0,5.59,2000
2y7i,5.54,2011
4fai,6.99,2012
1r1j,8.64,2004
4o0y,7.22,2014
1qf0,7.38,1999
6e5t,6.55,2019
1g7g,6.6,2001
6rfw,6.5,2019
6hh3,6.24,2018
3s71,8.64,2011
4msn,4.03,2014
4exs,4.41,2012
4u70,5.02,2015
2qpq,6.37,2007
4cpw,7.5,2014
5z99,6.88,2018
4xip,6.63,2015
2qu6,8.52,2007
3n2v,7.51,2010
3nu6,9.3,2010
3isj,3.68,2009
4m14,6.7,2014
5fe7,3.31,2016
5dqf,3.6,2015
5uoo,8.85,2017
1jeu,6.82,1997
3r4p,7.96,2011
3s72,6.4,2011
2bvd,6.0,2005
3ng4,5.43,2010
3ga5,5.49,2009
2xjj,6.51,2010
6cdj,11.7,2018
2jh5,6.44,2007
4knm,8.0,2013
3sur,4.15,2012
1syh,6.41,2005
6qlq,4.51,2019
3ap4,3.92,2011
3f7i,7.34,2009
5i2f,6.49,2016
3d0b,6.54,2008
4nh7,8.4,2014
3nsn,7.19,2010
2xef,9.84,2010
4y3j,2.17,2016
4kwo,6.45,2014
3d6p,3.75,2009
6odz,9.15,2019
3zm9,7.42,2013
2j77,4.89,2006
4djx,7.23,2012
1m5w,4.27,2003
6mjf,5.16,2018
6qav,8.31,2019
3pb8,5.24,2011
3wha,9.32,2014
6bhv,5.23,2018
4del,7.68,2013
6mlp,3.7,2019
4rqk,5.82,2014
6en5,7.94,2017
4az6,9.1,2013
4x6o,8.72,2015
1v2n,5.9,2004
5fck,8.22,2016
3zhx,6.68,2013
5yum,3.65,2018
1v0k,5.1,2004
3k5x,6.41,2010
2e94,8.0,2007
1bcd,8.7,1993
1mfa,5.04,1994
5wal,8.77,2017
4z1e,8.24,2015
2v54,4.6,2008
4oeu,7.66,2014
1sv3,4.35,2004
3jzh,3.4,2009
4zec,5.82,2015
1bv9,9.96,1998
6nv7,7.92,2019
1m83,3.4,2002
2xht,5.96,2010
5ja0,5.22,2017
4ruy,7.89,2015
6o5u,4.38,2019
5ovr,4.57,2017
1qin,8.0,1999
1thz,5.15,2004
4wn5,7.41,2015
2yel,7.28,2011
4jn2,11.68,2013
5xva,7.29,2018
2vw2,3.3,2008
3roc,8.19,2011
2afw,4.77,2005
5u13,5.41,2017
3ljz,8.14,2011
1fh9,6.43,2000
3aqt,6.72,2011
1m2q,6.1,2003
1lyb,11.42,1994
3hl7,7.64,2009
2wyf,4.43,2010
5elw,7.85,2016
6n8x,5.7,2019
5eqy,8.0,2016
4pvy,6.71,2015
4rd3,6.47,2015
1c3x,3.68,1999
4rlw,4.87,2015
3fx6,6.8,2009
6qlu,4.64,2019
4zw7,4.72,2016
3ioe,3.27,2009
6qrc,4.89,2019
4loh,6.96,2013
6oqd,9.85,2019
1g2l,7.24,2001
4cp7,8.11,2014
2q38,5.23,2007
4uin,7.62,2015
6gvz,6.4,2018
2e91,6.59,2007
4jwk,8.32,2013
5qal,3.46,2018
1qbn,5.85,2000
1w4q,5.26,2005
1yej,7.46,1999
3gba,9.07,2009
5oa2,5.01,2018
4km2,5.84,2013
5fyx,4.16,2017
6n0k,5.07,2019
1f0u,7.16,2000
6d1b,3.91,2019
5k1f,4.79,2017
1b2h,4.54,1998
6k04,8.04,2019
2wgj,8.7,2009
3cyz,7.22,2009
3qfz,3.24,2011
1nli,3.59,2003
6b97,6.63,2017
4b6p,7.13,2012
2vw1,3.52,2008
5n2t,5.08,2017
1hvj,11.4,1994
3uxl,5.57,2012
4m0f,8.77,2013
2qci,8.34,2008
5njz,7.8,2017
1qaw,5.12,1999
2ez7,4.36,2006
1qk3,5.15,1999
1n46,10.52,2003
3wmc,6.51,2014
2avq,4.39,2006
4oc3,8.28,2014
2p3a,7.96,2007
1xh5,5.47,2005
1tni,4.0,1994
1l8g,6.22,2002
2xei,10.62,2010
3sjf,7.64,2011
4y8x,8.43,2015
6fnf,7.89,2018
6qr1,5.07,2019
4xt2,7.15,2015
5gmh,6.31,2016
1wuq,8.27,2005
5lz4,5.7,2016
4aq6,4.8,2013
1sl3,11.85,2004
3mhw,2.3,2010
4de0,5.89,2012
2y7x,8.89,2011
3td4,5.66,2011
4lzr,4.7,2014
5we9,7.22,2017
4f9y,6.74,2013
6d50,5.05,2018
1drj,7.4,1995
4ndu,2.74,2014
4trc,4.52,2014
4h3g,8.22,2012
4mc2,8.19,2014
3a1e,2.66,2009
3q1x,5.33,2011
5ld8,8.05,2016
4lk7,5.04,2013
1cnx,7.37,1995
5byi,7.51,2015
