pdbid,-logKd/Ki,release_year
3t83,6.98,2011
1nw7,5.09,2003
6no9,10.52,2019
4gkh,4.67,2012
2on6,6.76,2007
3hb4,9.05,2009
1str,4.77,1996
4i5c,8.82,2013
2ypo,4.68,2013
1ta6,9.13,2004
5isz,4.49,2017
5zg0,7.09,2019
2qi1,7.3,2008
5n3y,5.03,2017
4ih3,4.82,2014
4rj8,7.77,2014
5cu4,6.49,2016
3s72,6.4,2011
1ork,8.81,1999
6qlp,5.28,2019
6qls,5.35,2019
3a2o,9.08,2010
5v79,6.41,2017
1fzj,8.1,2001
6n7a,8.37,2019
4deu,5.64,2012
1thz,5.15,2004
5cbr,5.74,2015
6u6w,5.33,2019
5mpz,4.07,2017
2boj,5.77,2006
6gjn,6.22,2018
4kyk,4.74,2013
2rka,3.0,2008
2r9x,4.85,2008
1aaq,8.4,1994
6b4l,6.47,2017
3g3r,6.48,2009
6f1j,4.62,2018
1c86,4.7,2000
2vzr,4.28,2009
5tcj,7.38,2017
4dju,5.44,2012
2pcp,8.7,1999
4zae,8.44,2015
4xu2,9.23,2015
6g2b,3.8,2019
6fe1,8.48,2018
4zzd,6.6,2015
6e6m,5.75,2019
1ogx,6.09,2003
1tjp,4.42,2005
4l19,6.1,2014
4uyf,7.6,2014
1hp5,6.55,2001
2vb8,4.6,2007
1np0,3.57,2003
4qfo,4.27,2015
6gl8,8.61,2018
3qx9,4.05,2011
4fys,4.82,2012
4u73,5.18,2015
6guh,7.59,2018
3iph,7.6,2009
6nu1,4.51,2019
5g45,3.3,2016
3vfa,9.19,2012
4h85,5.15,2013
3i5z,8.7,2010
5acy,8.19,2015
3rtf,7.35,2011
6g2s,8.4,2019
5oht,6.02,2018
1k21,8.38,2002
1gwv,2.57,2003
3drg,7.0,2009
4ca7,7.36,2013
1od8,5.1,2003
4hla,10.8,2013
6hhr,7.01,2019
5wmg,8.21,2018
4qpd,7.82,2015
5wqc,8.96,2017
3tkw,5.27,2012
3m36,9.82,2010
6c85,3.9,2019
5lvd,2.62,2017
2f81,10.52,2006
4rfr,6.54,2016
1wht,3.7,1994
3gcs,7.25,2009
5d2r,5.82,2016
5nvv,6.7,2017
6dpt,7.11,2018
5neb,7.77,2017
1b55,7.4,1999
5dqc,7.34,2016
2z4o,9.57,2008
3ip6,6.6,2010
3dk1,9.74,2009
4omc,10.78,2014
5i1q,7.92,2016
6h37,8.59,2018
4ej8,5.39,2013
3p8p,4.55,2010
3ipq,7.57,2010
4nbl,6.33,2014
2cbz,3.93,2006
5jop,9.41,2017
6r1w,5.3,2019
5t19,4.49,2017
3n0n,7.3,2011
4nbn,4.36,2013
4non,5.24,2014
4zt8,4.39,2015
4czs,5.0,2015
3b7j,5.17,2008
5fot,3.17,2016
3p3g,9.74,2011
2fgv,6.12,2006
2gj5,8.32,2007
3gc4,7.6,2009
6ncn,3.05,2019
1d09,7.57,2000
1no6,4.41,2003
1o2j,6.92,2003
4abh,4.15,2012
6gvz,6.4,2018
4pzv,5.7,2014
5fck,8.22,2016
1onz,5.1,2003
6r11,4.92,2019
6n3y,5.44,2019
2zkj,5.48,2008
6dpx,5.89,2018
4x48,6.77,2015
1ype,8.1,2006
3bvb,5.49,2008
5hcv,8.7,2016
2xm1,5.07,2011
5nk4,8.7,2017
3ekw,7.96,2009
6cks,7.82,2018
3ehx,7.6,2009
5hwv,5.07,2016
4ih6,4.74,2013
5ta2,7.96,2017
5i7x,7.28,2016
4gqq,2.89,2012
1n4h,6.55,2003
5e73,4.64,2015
1f4f,4.62,2000
4iue,6.55,2013
3ujc,4.59,2011
4np3,3.3,2014
2yi0,8.12,2012
2vot,7.14,2008
2a5s,6.7,2005
1d7i,3.6,1999
4mhz,6.87,2014
4pvy,6.71,2015
6elo,6.29,2018
4q46,3.77,2015
3oy0,8.0,2011
4bny,7.1,2013
6s4n,6.79,2019
1m7d,6.23,2003
4z1j,8.11,2015
4q6e,6.18,2014
3ibi,8.59,2009
5oa6,5.51,2018
1elb,7.15,1994
1ndv,5.92,2003
6fgg,4.77,2018
1g2l,7.24,2001
6mj7,2.82,2018
3ao2,3.77,2011
2hkf,6.38,2007
2xdx,6.46,2010
4zv1,5.24,2016
5h85,4.7,2017
3bgq,7.96,2007
5fh8,6.77,2016
1q7a,7.19,2004
5lne,4.76,2016
3alt,2.92,2011
2i0a,11.4,2006
1jmg,6.07,1998
3npc,8.34,2010
2hnc,7.22,2006
3suf,7.56,2012
4h42,3.47,2013
2aoe,7.62,2006
4btk,6.62,2013
4x8u,2.46,2015
6jad,4.32,2019
4fnn,7.57,2012
1jet,7.25,1997
1fjs,9.96,2000
3i73,5.49,2010
5uxf,7.06,2017
6jag,4.5,2019
6fhk,7.51,2018
5i2f,6.49,2016
1fcz,9.22,2000
5zw6,8.0,2018
1u71,7.48,2005
6qgf,6.0,2019
2i4z,5.7,2007
2rk8,3.64,2008
1sln,6.64,1996
3iub,4.54,2009
1e4h,8.41,2000
5ula,7.11,2017
5wa8,6.23,2017
1o2w,5.85,2003
5njz,7.8,2017
2h4g,6.52,2006
3n2u,7.84,2010
4kcx,4.43,2013
6d19,6.61,2019
4rd6,6.28,2015
3shc,5.72,2012
5ymx,6.92,2018
4xmb,7.36,2015
5d6j,4.44,2016
5llg,11.13,2017
6gxb,7.46,2019
6i0z,4.04,2019
4cp5,3.34,2015
1fh7,5.24,2000
1p1o,5.76,2003
3s78,6.47,2011
4a6c,7.92,2012
4aq4,6.17,2012
5wcm,4.0,2017
3hek,8.27,2009
1yvm,6.4,2005
5mnn,3.84,2018
1bgq,8.57,1999
5zag,6.97,2018
2zxg,8.82,2009
1jgl,8.7,2001
6g34,8.24,2018
2wm0,4.52,2010
6oe0,8.92,2019
2vk6,5.3,2008
5g2b,7.0,2017
5g4n,4.0,2016
6hgr,3.46,2019
4crb,7.57,2015
3nu5,8.35,2010
3ug2,8.25,2012
5t8p,5.89,2017
4yb5,4.71,2016
1k9s,6.52,2001
4nnr,7.26,2014
4tkb,5.59,2015
5hvs,7.15,2016
3rwp,9.22,2011
4i8x,2.64,2013
1kui,3.77,2002
4xtx,10.57,2015
6gla,7.57,2018
3p2e,6.22,2010
5g5v,6.7,2018
1bzj,4.66,1999
1ppl,8.55,1993
5l4i,6.59,2016
1b6j,7.92,2000
1hpo,9.22,1997
2vmc,2.94,2008
2sim,3.42,1994
5nwi,6.16,2017
4avs,3.49,2013
6ce6,5.1,2018
4xk9,9.07,2015
4m8x,10.2,2014
3f6g,4.72,2009
2nsl,4.68,2007
1ogd,3.03,2003
5ovv,4.48,2018
3su4,6.26,2012
1a9m,6.92,1998
4x3k,4.56,2015
2x09,3.76,2010
6ftz,3.0,2018
1yej,7.46,1999
2w8j,2.96,2009
1k6v,6.92,2002
5jq5,5.63,2017
1pxp,6.66,2004
2we3,4.43,2009
4tt2,4.66,2014
5vgy,4.18,2017
4q0k,4.87,2014
4ieh,7.85,2013
3vh9,6.24,2012
3cdb,7.02,2008
4auj,7.74,2013
4n9c,3.9,2014
6mdu,4.25,2019
3pb8,5.24,2011
6dar,6.66,2018
5om7,5.74,2018
1kav,5.82,2002
3ocp,7.57,2011
1g7g,6.6,2001
1moq,3.46,1998
4xmr,4.07,2015
5l9i,7.0,2016
4yc0,4.13,2015
3su2,7.35,2012
4pft,8.64,2014
2xp7,5.77,2011
2yel,7.28,2011
4mul,6.21,2014
5nk9,6.14,2017
6g24,2.77,2019
1afl,6.28,1998
5k0h,7.09,2016
2qnn,7.15,2008
2j62,11.34,2007
2pwr,6.59,2008
5kr0,9.15,2016
1pgp,5.7,1995
5exl,8.43,2016
4e3g,4.97,2012
6o5t,6.5,2019
6dgq,5.51,2019
3iob,3.42,2009
3ozg,9.19,2011
6hgi,6.22,2019
4n8q,3.42,2014
3g5k,9.52,2009
5efh,6.1,2016
2v95,8.3,2007
6nfy,7.8,2019
4p6c,4.0,2015
4c1u,7.09,2013
5i8g,7.52,2016
2oi0,7.55,2007
6cn5,7.7,2018
6cq1,3.66,2019
4oma,4.17,2014
1sv3,4.35,2004
4gg7,8.2,2012
4i8z,11.05,2013
5eij,5.31,2016
1ydk,5.89,2005
6cbg,3.95,2018
3s54,9.64,2012
5cas,8.85,2015
4kni,7.78,2013
1jlr,3.33,2002
1br6,3.22,1998
3ivx,5.74,2009
3wto,6.92,2015
3vvy,4.84,2013
4m12,6.05,2014
2xg9,4.15,2010
2p7g,6.53,2008
3fzn,4.01,2009
3r5t,8.58,2012
4pfu,6.17,2014
4iid,5.62,2013
6d3q,8.47,2019
3lxe,6.6,2010
2yaz,5.14,2011
4qrh,5.15,2015
4g8n,7.2,2012
5ftg,6.15,2016
3nb5,7.74,2011
4zb6,6.28,2015
3pgu,6.7,2011
5os5,3.39,2017
2hoc,9.52,2006
4q1x,11.15,2015
5lif,5.87,2016
4av4,7.03,2012
1n46,10.52,2003
2pvk,8.3,2008
5mrb,6.33,2017
6stl,8.8,2019
4arw,7.13,2012
4zw6,5.72,2016
3h1x,5.89,2009
4ad3,4.62,2012
6nw3,7.66,2019
4kz7,2.49,2014
6jdi,5.11,2019
4bj8,8.29,2013
2i3i,7.3,2006
1yda,6.55,1995
4xu3,9.5,2015
1nt1,8.89,2003
4loo,8.15,2013
5fto,8.21,2016
3ekx,9.41,2009
4ek9,4.42,2012
2zz1,4.54,2009
2brm,5.89,2005
4isi,8.14,2013
5gmn,4.73,2017
1o35,5.0,2003
2cbu,5.68,2006
2qpu,3.6,2008
3m96,7.22,2011
3qxv,8.4,2011
4jal,4.6,2013
1b5j,7.43,1999
3g0i,3.6,2009
5k8s,8.22,2016
6cwh,7.54,2018
4duh,5.18,2012
3zdv,5.48,2013
2ra0,7.8,2008
3q7q,5.65,2011
3rv4,2.3,2011
5o9y,5.34,2018
6mkw,4.77,2019
6d78,8.74,2019
5sxm,8.54,2016
5lle,10.22,2017
4io4,4.61,2013
6ayt,8.85,2018
4k5p,3.46,2013
5btv,3.85,2016
2c92,5.68,2006
2nn7,6.52,2007
3bbf,5.28,2008
1n0s,7.45,2003
2wyf,4.43,2010
6bm6,4.68,2018
5hcy,8.92,2016
5g46,2.6,2016
3djx,2.81,2009
4zo5,9.82,2015
2c80,5.33,2006
1stc,8.1,1998
1bxo,10.0,1998
5ty9,5.21,2017
3el5,7.72,2009
3re4,7.4,2012
2aqu,9.32,2006
3vw1,4.67,2013
4cwp,6.77,2014
6ayq,8.19,2018
3gi5,11.22,2010
6ecz,6.57,2018
3m37,9.04,2010
1utl,2.47,2004
2qtt,4.32,2008
1bnu,9.7,1999
2glp,5.01,2007
4b9z,4.09,2012
5ehw,3.0,2016
5f1r,6.0,2016
6hgf,5.02,2019
4fk6,9.7,2012
5cp9,3.51,2015
5qqp,8.28,2019
5uc4,6.46,2018
1jsv,5.7,2001
4o05,7.43,2014
6exj,4.33,2018
3o8p,6.46,2010
4afg,8.3,2012
4je7,6.4,2014
5elw,7.85,2016
5ose,3.17,2017
3st5,11.3,2011
5cst,6.96,2015
4x50,7.75,2015
3qx5,4.2,2012
4ty6,7.52,2014
1q54,5.85,2003
1v2k,6.19,2004
3iw6,5.48,2009
4ksy,8.42,2013
1x8r,6.12,2005
6prf,8.6,2019
4oag,6.3,2014
2f7p,6.6,2006
6aro,5.15,2018
5nih,6.87,2017
6fnr,5.59,2018
3l4x,6.89,2010
4jne,5.86,2013
5cbs,5.41,2015
2yxj,9.3,2007
5nkb,9.12,2017
3c2r,3.11,2008
1o5r,8.12,2004
4e1k,6.3,2013
1qbo,7.74,2000
4muf,6.34,2014
5odx,6.71,2018
3d7z,7.92,2008
4ykj,4.43,2015
4x5q,9.0,2015
1uw6,7.34,2004
2bpy,7.4,1999
1c5x,6.68,2000
3upk,4.3,2012
5ult,10.85,2017
5vl2,8.42,2018
5b2d,4.25,2016
1ew8,2.26,2002
6epz,7.14,2018
1nz7,7.12,2003
6h8s,4.42,2018
6d55,7.36,2018
4cws,7.92,2014
1cnw,7.72,1995
5ehv,3.08,2016
2ihj,4.59,2007
5qay,3.23,2018
1o2h,7.17,2003
6evr,8.06,2018
1rpf,3.99,1994
6jof,4.98,2019
5ey0,2.65,2016
4dv8,9.24,2012
4db7,6.56,2012
4or4,4.57,2015
4b7p,9.46,2013
4myd,4.55,2014
2yhw,5.6,2012
2wc3,6.08,2009
5mlj,8.85,2017
1a94,7.85,1999
5z99,6.88,2018
5xpi,5.28,2018
4jyt,7.4,2014
5nz4,6.28,2018
4ggz,10.18,2013
4og3,6.55,2014
4ara,6.05,2012
3miy,7.68,2010
6ud2,10.21,2019
3c8b,6.1,2008
5dnu,4.11,2016
3w9k,6.32,2013
2qm9,7.77,2007
4ew3,6.74,2013
5wl0,9.17,2017
6hoq,6.39,2019
4o04,6.16,2014
3mxe,10.01,2010
5f1v,6.85,2016
6f92,6.4,2018
5efj,6.46,2016
4mre,2.19,2014
2f6t,4.62,2005
2jh5,6.44,2007
1oar,7.4,2004
2ole,7.25,2008
1qaw,5.12,1999
4cg9,6.21,2014
5iwg,6.46,2016
6r1b,5.44,2019
3ioc,3.68,2009
2zcs,8.22,2008
1lzq,8.39,2003
6gvf,7.55,2019
2cgr,7.28,1994
1lpz,7.6,2003
4ef6,2.92,2013
5o87,6.61,2018
1usk,6.4,2003
2xbw,8.0,2010
4gj3,8.85,2013
4l50,6.06,2013
3juk,4.89,2010
1cgl,6.87,1995
5op4,6.71,2017
1y20,5.32,2005
3kku,5.7,2010
4ai5,2.92,2012
5otr,4.92,2018
4cpy,6.31,2014
1vzq,7.44,2005
6dpy,4.1,2018
6fag,6.59,2018
1olx,4.33,2003
6hqy,6.44,2018
6i63,7.01,2019
6t1m,5.21,2019
5e74,4.41,2015
5jzi,4.8,2017
3tif,5.38,2012
1x1z,11.06,2005
5d0r,6.37,2016
3el4,7.17,2009
5fnf,3.15,2016
4w9k,6.54,2014
3v2q,6.29,2013
1fao,7.37,2000
2i4v,11.2,2007
1o36,5.96,2003
2f8g,8.7,2006
4x8o,6.6,2015
4l4z,5.68,2013
2p3i,3.48,2008
5hrv,5.29,2016
6abx,2.14,2019
5i80,7.21,2016
2gzl,4.82,2006
6jan,5.79,2019
3mhi,6.7,2010
6ajr,4.31,2019
3c84,7.85,2008
1wc1,4.0,2004
5ewy,4.3,2016
6b4n,10.55,2017
6nv7,7.92,2019
1jq8,6.0,2002
2csn,4.41,1996
5zg1,7.72,2019
2q7q,5.3,2007
5ovp,5.04,2018
4kwo,6.45,2014
5vkc,8.74,2017
4xt2,7.15,2015
4efk,2.49,2013
1ql9,5.35,2000
4zgk,5.51,2016
4tte,3.69,2014
2j7f,6.35,2006
6odz,9.15,2019
4nh8,8.52,2014
2r38,7.44,2008
6r8w,5.92,2019
3u5l,6.19,2011
3uyr,6.9,2012
6nwl,7.37,2019
4jx9,8.62,2013
2aj8,6.2,2006
6u8o,6.54,2019
6dh1,10.58,2018
1bma,4.59,1995
5j64,6.85,2017
6mku,7.15,2019
4dzy,5.62,2013
3po1,4.02,2011
2pbw,8.25,2007
2ypi,4.82,1991
2tpi,4.31,1982
1nki,6.7,2004
4cu8,4.47,2014
2xbp,5.02,2010
1oau,7.7,2004
6ays,9.19,2018
4o2c,8.0,2014
3dri,4.42,2009
6fhu,2.64,2018
4oc2,8.28,2014
6qav,8.31,2019
1fkw,5.05,1996
1hos,8.55,1993
5n0d,8.48,2017
4q8y,2.64,2015
4h7q,5.06,2013
4og4,6.02,2014
3b25,6.07,2011
5lom,7.13,2016
3f68,5.06,2009
4bqg,6.22,2013
5wa9,6.76,2017
5o07,7.47,2017
6fv4,2.92,2018
2bal,6.31,2005
6i18,4.07,2019
1i2s,3.31,2002
4v01,8.11,2014
4wa9,8.42,2015
1hvj,11.4,1994
6jbe,4.7,2019
5dh4,7.24,2016
1hbv,6.37,1995
4uja,9.05,2016
5a2i,5.06,2015
4ko8,7.15,2013
4azb,7.24,2013
2y7x,8.89,2011
4zyf,8.64,2015
1p19,4.11,2004
4g5f,3.05,2013
1ndz,8.11,2003
6qrc,4.89,2019
1hih,8.05,1995
1q72,6.85,2003
3neo,5.92,2010
5k1d,4.68,2017
3c2u,2.9,2008
3zbx,8.22,2013
2ptz,7.82,2007
4bt5,2.76,2013
1o38,6.82,2003
3ip9,5.62,2010
3p8n,9.28,2011
3sjf,7.64,2011
5lvl,5.9,2016
3suu,8.52,2012
3mjl,2.44,2010
4np9,5.03,2013
6hk4,8.55,2019
5iyy,4.77,2017
2xxx,6.41,2011
3rz1,8.74,2011
3mhm,7.0,2010
5f74,5.12,2016
6o5g,5.7,2019
5n84,7.96,2017
1w13,8.7,2008
4isu,3.68,2013
3hk1,6.17,2009
6eeb,5.3,2019
4rlu,4.82,2015
5m7s,9.05,2017
2q5k,11.3,2007
1nm6,10.05,2003
2jxr,7.05,1997
6gf9,6.39,2018
5b25,10.24,2016
4mr6,6.6,2013
6pvz,3.47,2019
6eq5,4.74,2018
3nuo,9.8,2010
4rrg,2.81,2015
1bty,4.74,1995
5flt,2.89,2016
5ti0,4.21,2017
1rr6,10.25,2005
6ej2,7.8,2018
6fh3,3.07,2019
1syh,6.41,2005
5flo,3.15,2016
1j17,5.22,2002
3wgg,4.4,2014
3f17,8.63,2008
5l30,9.14,2016
4nl1,3.89,2014
3ppr,2.82,2011
3iof,5.22,2010
5mrp,5.52,2017
6mjf,5.16,2018
4h3g,8.22,2012
6ueg,4.71,2019
3pck,6.7,1998
2d3z,6.64,2006
3v7x,8.57,2012
5l2s,7.08,2016
5een,8.96,2016
1qf0,7.38,1999
5izj,11.52,2016
3pwk,3.35,2012
3su3,9.13,2012
3cfn,5.0,2009
6fng,7.14,2018
5oha,4.89,2018
3k37,8.92,2010
4y8x,8.43,2015
1epo,7.96,1994
2vvu,8.1,2009
3hvj,8.7,2009
3b66,8.6,2008
3v3q,6.6,2012
2q38,5.23,2007
3b3c,3.98,2007
2hmu,7.7,2006
4m2r,8.49,2013
3c39,3.96,2008
6i66,6.74,2019
6b1k,6.67,2018
5uez,6.01,2017
4y0a,2.31,2015
5g57,8.4,2017
1ocq,5.19,2003
1uho,9.22,2004
1mrw,9.7,2003
6efj,3.32,2019
5mgk,4.0,2017
3bxh,4.03,2008
6gon,5.67,2018
5ta4,7.62,2017
6gjr,3.74,2018
3gk1,4.1,2009
2i4j,6.16,2007
2jdm,5.4,2007
4i3z,4.29,2012
5nn5,5.47,2017
4cj4,3.36,2014
1xh9,7.77,2005
1j37,8.96,2003
3exe,6.96,2008
3da9,5.51,2009
1zs0,6.15,2006
2oxx,6.7,2007
4rvr,6.87,2014
3sha,5.59,2012
2zx6,10.6,2009
5oq8,5.85,2017
4f5y,5.43,2012
3u6i,9.0,2012
3iue,5.82,2009
4gzt,7.77,2012
4y5d,5.92,2015
1zp8,8.77,2005
5ewk,4.85,2016
5vij,7.61,2017
3liw,7.6,2010
6e5l,7.18,2019
1v0k,5.1,2004
4dew,7.0,2012
2wjg,7.1,2009
3k2f,7.2,2009
4m0r,5.21,2014
1b51,7.37,1999
1pkx,6.92,2004
5chk,5.39,2016
2wyg,8.7,2010
1zdp,5.74,2005
3cft,4.19,2009
6aqs,7.55,2018
1avn,3.9,1997
2zx8,9.64,2009
3acx,5.7,2010
5dfp,7.66,2016
1d2e,6.0,1999
2uy4,4.68,2007
1f5k,3.74,2001
6u5y,7.16,2019
1w3j,6.32,2004
4w9d,4.99,2014
6msy,7.0,2018
1b40,7.28,1999
6md6,5.1,2019
1olu,4.41,2003
5w1e,5.24,2017
3qxt,5.22,2011
3s8n,6.21,2011
6gdy,5.46,2019
1qyg,6.85,2003
1hpv,9.22,1995
2xbx,7.82,2010
3hku,8.3,2009
4aji,3.55,2012
2cli,4.3,2007
4bqh,5.59,2013
3w9r,6.18,2014
3c8a,6.18,2008
2j2u,7.33,2006
6e7r,6.83,2019
4xtv,9.27,2015
5vm0,8.8,2018
1nh0,9.74,2004
4zec,5.82,2015
6qlq,4.51,2019
5u0e,5.11,2017
5mwy,7.0,2018
5nw2,6.49,2017
1laf,7.85,1995
2ces,7.25,2006
4ca5,9.39,2013
3ejq,8.57,2009
6o5a,6.29,2019
1uz1,6.89,2004
6cfc,3.68,2018
5zvw,8.62,2018
3i7e,10.85,2009
6dyv,10.59,2019
2p7a,6.1,2008
4cr5,4.15,2015
1hvl,9.95,1994
2p09,6.35,2007
1ele,6.85,1995
1kyv,5.92,2002
6r8o,8.22,2019
4cd4,6.58,2014
5fyx,4.16,2017
1i7z,6.4,2001
4u5o,2.42,2015
4u71,5.22,2015
1fd0,8.4,2002
3o9a,10.7,2011
5cqu,6.54,2015
1g48,8.41,2000
1y1z,3.08,2005
1nw4,9.07,2004
6mlj,7.26,2019
1v1m,3.94,2004
4ck3,3.57,2014
3hmo,7.52,2010
5fsx,2.72,2016
1jyq,8.7,2002
1nl9,5.96,2003
3nyd,3.48,2011
3v51,8.55,2012
1f57,5.64,2000
2r23,3.72,2008
5nkd,7.59,2017
5etj,10.18,2016
6r9u,2.12,2019
5c2o,4.55,2016
6dh8,9.84,2018
2x8z,7.96,2010
5l8c,7.0,2018
6rtw,6.43,2019
5uf0,3.8,2017
3vhc,8.89,2012
3fwv,5.64,2009
4fl1,3.28,2012
6p9e,7.17,2019
2hmv,7.7,2006
5afv,5.59,2015
4qnb,6.59,2014
5n2t,5.08,2017
3aas,4.51,2010
3ms9,5.22,2010
1izi,6.59,2002
4ibb,3.57,2014
5vih,7.49,2017
3si4,3.88,2012
2xhm,6.8,2010
4rww,5.85,2014
3lpl,5.62,2010
5js3,6.73,2016
6pi6,5.66,2019
1w5y,8.48,2004
1bzy,8.34,1999
5f2r,4.28,2016
6d5h,6.92,2018
1yqy,7.62,2005
6b4d,6.11,2018
6dsp,6.09,2019
6maj,7.47,2019
2xdk,3.6,2010
3ldp,5.62,2011
5za8,6.29,2018
4qfn,4.12,2015
4dsu,2.82,2012
5jt9,6.63,2016
6ftf,8.1,2019
1hms,6.37,1995
1ii5,6.62,2001
2weo,6.93,2009
4tz2,3.46,2014
1wvj,6.73,2005
6ne5,10.52,2019
6hai,7.94,2018
5vb6,6.37,2017
