pdbid,-logKd/Ki,release_year
1ppc,6.16,1994
4aci,2.22,2012
4b5d,7.89,2012
1qy2,5.74,2004
4k0y,7.82,2013
5fns,5.4,2016
2r2m,7.33,2008
6qgg,6.3,2019
2wgj,8.7,2009
3nu6,9.3,2010
6htg,7.17,2018
2wc3,6.08,2009
5nih,6.87,2017
1b8y,7.85,1999
6mlj,7.26,2019
6oja,9.7,2019
1dhj,6.55,1994
4kyk,4.74,2013
3l4y,7.0,2010
6haz,7.0,2019
3mna,7.39,2011
6czf,5.8,2018
2we3,4.43,2009
5aan,4.15,2017
3m5e,7.37,2010
3hzm,5.52,2010
4ezx,5.8,2013
6eux,5.92,2017
4q9y,5.68,2015
4bcn,7.92,2013
6ays,9.19,2018
1kel,7.28,1996
2wec,3.96,1998
3gc4,7.6,2009
1aid,4.82,1997
4qrh,5.15,2015
4ovf,4.13,2014
6gl9,6.87,2018
2vqt,6.0,2008
1dud,4.82,1996
6qqw,4.72,2019
1fzj,8.1,2001
3x00,9.08,2015
1nwl,2.39,2003
6czb,4.33,2018
2v88,4.09,2007
6fz4,5.95,2019
1hos,8.55,1993
4djw,6.28,2012
4gqp,9.6,2013
3s8n,6.21,2011
6ugn,6.12,2019
6g9u,6.43,2018
1jak,5.57,2001
6r8l,6.17,2019
5m77,7.61,2017
3o7u,7.28,2011
4x6n,8.82,2015
4azb,7.24,2013
3ed0,6.35,2009
6got,9.4,2018
5fl6,7.36,2015
5h1t,3.8,2017
6pia,4.96,2019
3wtn,7.04,2015
6iht,5.21,2019
5ost,4.56,2018
1t7d,6.03,2004
2qg2,5.4,2008
5cxa,8.05,2016
5e2k,8.03,2016
5a6x,6.69,2016
5j41,3.7,2016
5njz,7.8,2017
1hyo,4.07,2001
6f92,6.4,2018
5dxt,9.7,2016
5c5t,3.13,2015
4msn,4.03,2014
6uh0,6.07,2019
5ovr,4.57,2017
4k0o,3.0,2013
6epz,7.14,2018
2idw,8.89,2006
1bxq,7.38,1998
4cfl,5.88,2014
1f3e,6.7,2000
1dmp,9.55,1997
5jhk,4.64,2017
1kui,3.77,2002
4pv5,6.54,2015
4afg,8.3,2012
1xjd,9.48,2004
1g7v,6.4,2001
6g2c,4.66,2019
1mrw,9.7,2003
4kp8,5.48,2013
5n0f,6.05,2017
5vih,7.49,2017
4dff,7.46,2012
2afx,5.15,2005
4zvi,6.33,2015
3igp,7.02,2010
5irr,5.27,2017
1z6s,4.34,2005
1det,4.3,1996
4non,5.24,2014
6eol,7.43,2018
3fwv,5.64,2009
1ksn,9.4,2002
4agl,3.65,2012
4rlw,4.87,2015
1b6j,7.92,2000
3nox,8.66,2010
2e1w,7.96,2006
2z4o,9.57,2008
4zbi,6.51,2015
2jh6,7.77,2007
1bty,4.74,1995
4x8o,6.6,2015
5oss,4.55,2018
3i4b,8.15,2010
6hly,7.33,2018
6nwk,7.7,2019
4pf5,5.48,2014
3q2j,4.18,2011
2aoe,7.62,2006
3ga5,5.49,2009
4x5z,7.63,2015
3fzn,4.01,2009
5fyx,4.16,2017
3th9,7.7,2011
5wl0,9.17,2017
2f7o,7.44,2006
4yhm,9.76,2016
3eqr,8.7,2008
2bpy,7.4,1999
5a81,5.54,2015
1k1j,7.55,2001
3hl7,7.64,2009
4zw5,4.43,2016
4bks,3.82,2013
2yme,7.66,2012
3c88,6.8,2008
5zae,6.81,2018
4myd,4.55,2014
5nki,7.72,2017
3str,8.4,2011
2avm,5.7,2006
5nwe,4.88,2018
5azf,4.44,2015
4do4,7.29,2012
4x6o,8.72,2015
3cyz,7.22,2009
6o0k,10.74,2019
1ew9,3.22,2002
2zdl,6.4,2008
4zw7,4.72,2016
6mll,3.62,2019
4m0r,5.21,2014
4q7p,4.32,2015
4zow,4.12,2015
5bs4,11.0,2015
5i9x,7.52,2016
5yjm,7.68,2017
3ip9,5.62,2010
4crf,9.3,2015
4b7j,7.95,2012
3kjd,8.54,2009
2wly,6.6,2010
6d5e,6.85,2018
4q99,6.28,2015
6faf,6.51,2018
1sb1,6.89,2004
6d1d,4.47,2019
4pvy,6.71,2015
5cj6,8.69,2016
6fnr,5.59,2018
2pgz,5.74,2007
4n6g,5.47,2014
3gst,6.72,1993
1ydd,7.07,1995
4ih3,4.82,2014
5oa2,5.01,2018
4r75,7.24,2015
6ql2,7.77,2019
4tkh,5.74,2015
1hmt,5.79,1995
1odj,4.1,2003
6mj7,2.82,2018
6ssy,3.19,2019
5xva,7.29,2018
1g36,7.17,2001
3tao,5.14,2011
4wkp,9.55,2015
3wvm,5.71,2015
3b92,8.0,2007
4bqh,5.59,2013
2e7f,6.1,2007
4qev,7.66,2014
4ffs,10.44,2012
6mh1,5.92,2019
2xmy,9.96,2010
4jx9,8.62,2013
1bn1,9.34,1999
3ffg,9.08,2009
3cl0,7.07,2008
2z1w,4.08,2007
4hp0,6.12,2013
5ny3,7.47,2018
4x48,6.77,2015
1b58,6.59,1999
3cd5,7.9,2008
1g35,8.14,2001
5zym,5.77,2019
3uxd,4.41,2012
2fqw,6.68,2006
1f0s,7.74,2000
1gnn,5.68,1996
5h1u,3.51,2017
4tkb,5.59,2015
5fng,2.96,2016
1h4w,4.66,2002
6qls,5.35,2019
2euk,6.6,2006
3kyq,4.22,2010
4qge,9.3,2014
2nsj,4.79,2007
1o38,6.82,2003
4gue,5.24,2013
3pcj,7.22,1998
3a5y,7.96,2010
4xtw,9.03,2015
6mlp,3.7,2019
5oh4,4.55,2018
2wnj,6.48,2009
5qal,3.46,2018
6ce6,5.1,2018
3suw,4.7,2012
3zv7,5.92,2012
6jof,4.98,2019
3hl8,4.49,2010
2on6,6.76,2007
3ml5,8.52,2011
3nq3,3.78,2010
5f1r,6.0,2016
4qjw,7.8,2015
3m35,7.22,2010
4riv,7.0,2015
4r5a,8.7,2014
5var,4.09,2018
1lpk,7.55,2003
4kqp,6.05,2013
5eu1,7.81,2016
2yhw,5.6,2012
1rmz,8.0,2004
1qin,8.0,1999
3cdb,7.02,2008
2q8z,5.68,2008
6g24,2.77,2019
2yel,7.28,2011
3hkt,5.39,2009
6eyb,5.37,2018
2zwz,7.79,2009
2nn1,5.82,2007
1owe,6.2,2003
5u0z,6.19,2017
4eoh,4.3,2012
3ao2,3.77,2011
1k9s,6.52,2001
1izh,7.7,2002
4att,6.98,2013
6r0v,4.96,2019
5l30,9.14,2016
6m8q,6.43,2019
1d4i,8.85,2002
3kmc,6.4,2009
2zn7,7.89,2008
1b51,7.37,1999
1sld,6.57,1996
5tfx,7.22,2017
4hwp,7.76,2013
5i80,7.21,2016
4o61,4.3,2014
1bq4,5.22,1998
3iw6,5.48,2009
3hp9,4.59,2010
3rdo,9.85,2011
4cgi,3.12,2013
1t31,8.64,2005
6eq5,4.74,2018
5lvr,3.6,2016
5z99,6.88,2018
3h5b,10.0,2009
5nvw,6.77,2017
6md6,5.1,2019
4cc5,4.42,2014
6jaw,5.66,2019
1lag,6.3,1995
2pow,7.2,2007
4rpo,7.64,2014
3a6t,7.28,2009
4ayq,7.33,2013
4muv,5.76,2014
3bwj,6.5,2009
1h0a,5.44,2002
1phw,3.3,2004
1f4e,2.96,2000
5dfp,7.66,2016
6mnv,3.37,2019
1pme,9.4,1999
1nm6,10.05,2003
2h15,5.67,2007
6d5h,6.92,2018
1ie9,10.19,2001
5eis,5.74,2016
2p53,7.46,2007
4lxd,7.23,2013
4xar,6.97,2015
1g45,8.64,2000
6gga,4.85,2019
5jsg,4.85,2017
1qf0,7.38,1999
3e12,5.99,2009
4gu6,7.36,2013
5upe,8.05,2017
6eya,7.48,2018
4riu,7.3,2015
2xxx,6.41,2011
5eh5,5.87,2016
1tx7,4.6,2005
2hb3,11.35,2006
4y3j,2.17,2016
3a2o,9.08,2010
4bqs,4.21,2013
5e1s,7.92,2015
6h33,9.22,2018
5avf,5.49,2016
3cyw,7.77,2008
1f5k,3.74,2001
5nxw,7.24,2018
2qwb,2.74,1998
3cz1,7.26,2009
6b4d,6.11,2018
2j7f,6.35,2006
5jfp,9.32,2016
1pbq,6.27,2003
5win,7.03,2018
3iof,5.22,2010
3bpc,4.8,2009
5n0d,8.48,2017
5jg1,8.72,2016
6dh6,9.93,2018
1zoh,7.0,2005
3own,7.47,2010
4cwr,8.3,2014
1v0k,5.1,2004
6h1u,5.32,2018
4q46,3.77,2015
6ftf,8.1,2019
4cmo,9.07,2014
2xab,9.27,2010
4mre,2.19,2014
1bnw,9.08,1999
5anv,9.3,2016
1hi3,4.19,2001
3f8e,7.23,2009
5j8z,8.3,2016
4dew,7.0,2012
5fpk,3.55,2016
4o3c,2.59,2014
4kx8,7.13,2013
1u71,7.48,2005
2cle,3.55,2007
5zdb,5.75,2019
3ekx,9.41,2009
5exm,8.2,2016
4oag,6.3,2014
5u13,5.41,2017
5dw2,5.84,2016
4qgd,7.43,2014
2ogy,4.48,2007
5n17,5.32,2017
5llp,9.24,2017
2ans,5.92,1999
4m0f,8.77,2013
4b7p,9.46,2013
5g4n,4.0,2016
1eoc,6.05,2000
4trc,4.52,2014
3qaa,11.54,2011
1tjp,4.42,2005
6dl2,7.48,2019
1ols,5.82,2003
4b5s,3.49,2012
5km9,4.25,2017
5anu,9.4,2016
6t1j,4.74,2019
4gzx,3.19,2012
2xg9,4.15,2010
4qij,5.54,2014
1li2,4.04,2002
2vzr,4.28,2009
2xbw,8.0,2010
4ai5,2.92,2012
2qpq,6.37,2007
6a87,3.15,2019
5e2p,8.8,2015
1xk5,6.0,2005
4ovh,4.85,2014
5evb,5.0,2016
1bcd,8.7,1993
4ef6,2.92,2013
2qw1,3.9,2008
3b24,4.38,2011
4h81,5.12,2013
6ej2,7.8,2018
5uov,10.6,2017
1o5g,4.96,2004
4bps,2.99,2013
5fov,2.8,2016
6abx,2.14,2019
4e67,6.48,2012
3ip5,6.22,2010
3bxh,4.03,2008
4u6w,4.21,2015
6ueg,4.71,2019
1e2k,4.94,2000
2fzg,3.38,2006
4aoi,8.4,2012
3fed,7.46,2009
2r59,8.19,2008
3pwm,9.1,2011
5x62,6.42,2017
2iuz,5.55,2006
5fnu,8.89,2016
3jdw,3.6,1998
1dar,4.96,1996
1rbp,6.72,1991
4y8x,8.43,2015
1s19,9.51,2004
1m7y,10.96,2002
4yrd,4.57,2015
4llp,4.8,2014
6eq8,8.0,2018
4mq6,6.47,2014
6ql1,6.48,2019
6fnq,4.59,2018
3k8c,2.92,2010
2bys,9.52,2005
6jdi,5.11,2019
4zw8,5.96,2016
3mzc,6.65,2011
3d7k,4.6,2008
3fat,7.64,2008
5hrw,5.48,2016
5k1d,4.68,2017
1fl3,6.8,2000
1k1l,6.9,2001
4q1x,11.15,2015
2wej,6.08,2009
1b6l,8.3,2000
2i19,7.8,2006
1rtf,3.04,1997
2o4z,6.25,2007
5ii2,4.89,2016
4g8y,4.59,2012
3sww,8.4,2011
3uxl,5.57,2012
4ufk,3.89,2015
1x1z,11.06,2005
5isz,4.49,2017
5oh3,3.87,2018
2vwl,7.02,2009
4bam,8.94,2013
3r6u,4.52,2011
3f7h,7.09,2009
5eh8,3.1,2016
5ulp,4.61,2017
4nku,4.67,2013
5e2r,7.06,2015
4bt5,2.76,2013
3mxd,8.83,2010
2wjg,7.1,2009
6d1j,4.25,2019
6gwr,8.1,2018
3fuz,6.54,2010
4tmk,7.7,1998
4r74,8.1,2015
6q3z,7.36,2019
3a1c,4.0,2009
1sgu,5.37,2004
6h37,8.59,2018
4ymq,5.8,2015
1qft,8.77,2000
6h1d,5.6,2019
5dx4,6.86,2016
4f9u,6.03,2012
4l2l,5.7,2014
2y7i,5.54,2011
3qbc,4.97,2012
3ao5,2.23,2011
2psv,7.24,2007
5o4f,6.68,2017
6i11,4.53,2019
1ecv,4.85,2000
1yds,5.92,1997
3f48,6.29,2008
6dq4,4.92,2018
4ezr,5.2,2013
5ehw,3.0,2016
5evk,4.92,2016
6d15,4.48,2019
6sge,7.51,2019
1gi7,4.51,2002
3qdd,8.77,2012
1k6t,7.62,2002
1aj7,3.87,1997
6g27,3.14,2019
2f7p,6.6,2006
2j75,6.65,2006
1b46,5.28,1999
6qmk,7.46,2019
1ai7,4.09,1997
1g2l,7.24,2001
4ibj,4.33,2014
1f8e,4.82,2001
5h8e,11.2,2016
5aoi,3.03,2015
1a94,7.85,1999
4er1,6.62,1991
2pk6,10.89,2007
5e7n,6.09,2016
4lj8,5.82,2014
6ndl,7.19,2019
1d9i,9.11,2000
4asd,9.28,2012
6mli,2.43,2019
4ly9,8.15,2013
4wk1,5.89,2014
6jad,4.32,2019
1jaq,4.48,1996
5kcb,6.0,2016
1vfn,5.6,1997
5wij,6.31,2018
1lst,7.85,1994
1mtr,8.4,1996
4io5,5.03,2013
3oku,6.36,2011
1b8o,10.64,1999
3bgq,7.96,2007
1zog,7.15,2005
1bp0,5.4,2000
6gnp,4.55,2018
1kdk,9.05,2002
3hv8,6.98,2009
6fuh,3.77,2018
1d09,7.57,2000
1swg,7.36,1998
3h89,7.64,2009
5ovp,5.04,2018
1erb,8.1,1994
187l,3.37,1995
5gsa,7.09,2017
5n3y,5.03,2017
4rsk,4.32,1998
6i8m,7.8,2019
5i3w,9.22,2016
6b97,6.63,2017
4ytc,7.89,2015
3evd,6.91,2009
3gsm,6.48,2009
5i2e,6.64,2016
6dh8,9.84,2018
2p3c,7.62,2007
5n99,4.21,2017
2xdx,6.46,2010
5ihh,6.41,2016
2zz1,4.54,2009
6n7d,9.52,2019
4rww,5.85,2014
5ltn,5.27,2017
1mu6,8.38,2004
4zbf,7.13,2015
1xhy,6.18,2005
2b7d,8.7,2006
3tzm,7.77,2012
1yqy,7.62,2005
5cks,5.51,2016
6nwl,7.37,2019
4ewn,6.7,2012
4cwn,5.59,2014
1pgp,5.7,1995
6ayt,8.85,2018
2xyd,6.82,2011
4ocq,4.61,2014
5lne,4.76,2016
2buv,4.0,2006
2aac,2.22,1997
2wzs,3.85,2009
1s39,7.7,2004
3bgs,9.42,2008
6nfy,7.8,2019
4arw,7.13,2012
4ge1,6.43,2013
5fe7,3.31,2016
2p7g,6.53,2008
5cbr,5.74,2015
4k9y,6.95,2013
4q3t,6.48,2014
3vhd,9.28,2012
3ppr,2.82,2011
1fcx,7.19,2000
3imc,2.96,2009
6ayo,8.29,2018
1gwv,2.57,2003
3djq,2.98,2009
6dyn,3.19,2019
4l4z,5.68,2013
5itp,5.0,2016
1xkk,8.52,2004
4tt2,4.66,2014
5dhu,6.3,2016
2y5f,8.7,2011
1okl,6.03,1997
2i3i,7.3,2006
5j64,6.85,2017
4zcs,4.33,2016
2f81,10.52,2006
6dzx,5.46,2019
4ra1,5.94,2015
3p58,7.6,2011
3brn,8.7,2008
3o9d,10.72,2011
3i60,8.7,2010
5ehq,10.48,2016
4jyc,6.7,2013
4zx3,7.19,2016
4o07,7.38,2014
1bxo,10.0,1998
4gah,6.1,2012
3ckp,6.35,2008
3s43,8.6,2012
3r4n,6.89,2011
6mm2,5.41,2019
4g0z,2.21,2012
5mgj,4.29,2017
2za5,8.43,2008
3sfg,6.06,2012
1d6v,6.17,2000
3zi8,5.66,2013
3qfd,4.17,2011
3exh,4.88,2008
1iy7,6.19,2003
5l4j,4.28,2016
2vsl,8.4,2008
2pwd,4.4,2007
6fnf,7.89,2018
4pmm,7.57,2014
1uwf,6.82,2005
4up5,2.6,2014
6i62,6.8,2019
1ai5,3.72,1997
5aoj,4.68,2015
3gy7,4.52,2010
5v7a,6.38,2017
5lsh,3.39,2017
5ma7,3.47,2017
5umy,6.97,2018
2c1p,5.4,2006
3mv0,3.85,2011
3g3r,6.48,2009
1alw,6.52,1998
2vvs,7.34,2008
2azr,3.64,2005
4etz,6.3,2012
5nn6,5.52,2017
3gqz,2.17,2009
4ysl,5.8,2015
3f16,8.23,2008
2j34,7.82,2006
2psu,7.62,2007
4j46,5.28,2013
4qfo,4.27,2015
6f1j,4.62,2018
5ikb,8.72,2016
3ddg,6.0,2008
3p7i,7.7,2011
5exn,7.64,2016
3h1x,5.89,2009
6gnm,4.26,2018
6u5y,7.16,2019
1pkx,6.92,2004
5l8a,4.91,2017
6evr,8.06,2018
6g98,6.15,2018
5er4,2.76,2016
3u5l,6.19,2011
4ehz,8.0,2012
5mwy,7.0,2018
5bwc,7.21,2015
4g0q,2.52,2012
3pwk,3.35,2012
2avo,8.85,2006
5tuo,6.49,2017
4bj8,8.29,2013
6g2o,6.77,2019
3dd8,7.85,2008
4nbk,3.87,2014
4rak,7.85,2014
6mkw,4.77,2019
2rka,3.0,2008
5ngz,2.89,2017
5ivc,5.92,2016
2yb0,3.85,2011
4or4,4.57,2015
6ugp,6.16,2019
4ahu,2.27,2012
2qzr,7.26,2007
2vhj,3.9,2007
5l8c,7.0,2018
3cft,4.19,2009
5z7b,4.89,2018
3n35,3.37,2011
2ydw,7.34,2011
1nh0,9.74,2004
6ej3,5.93,2018
5za9,6.74,2018
4m7j,6.11,2014
5o9r,5.39,2018
6jaq,3.95,2019
4qsv,2.0,2014
4ufm,3.72,2015
3n9r,7.15,2010
6e5l,7.18,2019
5ivv,6.35,2016
5j6m,8.57,2017
2q38,5.23,2007
3si3,4.16,2012
4few,5.21,2012
3pn4,6.85,2011
3gcu,6.78,2009
1yqj,8.14,2005
5hvt,7.26,2016
1e6s,3.22,2000
4pfu,6.17,2014
3jy0,8.3,2009
1yet,5.92,1998
4pin,5.4,2014
3b3c,3.98,2007
4fai,6.99,2012
4ykk,2.77,2015
6eif,6.98,2018
5ult,10.85,2017
4np3,3.3,2014
2h4n,8.7,1997
5mwp,7.5,2018
6gw4,5.92,2018
6hh5,4.27,2018
1fch,7.15,2000
4l50,6.06,2013
2vrj,6.3,2008
4ahr,2.19,2012
1k6v,6.92,2002
6o5g,5.7,2019
5n25,7.78,2017
6ep4,5.35,2017
6csr,6.84,2018
5d21,8.38,2015
1nw5,5.21,2003
5dyo,10.21,2016
4wa9,8.42,2015
5ioz,4.96,2017
2qg0,5.72,2008
2d1n,8.15,2006
3bfu,6.27,2008
2d3u,6.92,2006
5kad,4.43,2017
6euw,7.77,2017
3qox,6.57,2011
2zxg,8.82,2009
6bs3,5.82,2019
1o2w,5.85,2003
1laf,7.85,1995
4o9v,8.0,2014
1ajx,7.91,1997
1qbr,10.57,1997
1u1w,5.85,2004
5o2d,5.68,2017
1br6,3.22,1998
5n93,8.66,2017
4h3g,8.22,2012
1w11,8.22,2008
5mrb,6.33,2017
1xt8,6.85,2005
4cd4,6.58,2014
5l4m,5.34,2016
1jq8,6.0,2002
5k8s,8.22,2016
3r7o,8.36,2012
1gaf,8.0,1996
4f6w,7.52,2013
4bc5,4.6,2012
2qrk,4.26,2007
5bry,11.82,2015
1yei,7.46,1999
5nee,10.7,2017
3ibl,7.84,2009
3nuo,9.8,2010
1q8w,5.24,2003
4uj1,6.52,2016
2wos,3.9,2009
1jlr,3.33,2002
2jdu,6.72,2007
1qhc,7.57,1999
6qlp,5.28,2019
2fqx,7.15,2006
6d1h,3.72,2019
3n8k,4.05,2010
6nmb,2.7,2019
1e1v,4.92,2001
3qlm,6.37,2011
4q1w,11.7,2015
3gbe,5.0,2009
5ewa,4.82,2016
4o05,7.43,2014
4fev,5.42,2012
5j1r,4.66,2017
4us3,5.32,2014
5jvi,6.51,2016
6pg6,3.7,2019
4k3h,6.85,2013
2qi4,10.44,2008
6j3p,6.98,2019
4cd5,6.71,2014
3owj,6.07,2010
5dnu,4.11,2016
6bs4,5.55,2019
2r3t,5.85,2008
1g7g,6.6,2001
4ht0,8.0,2013
6cbf,5.17,2018
5mg2,7.77,2017
1hih,8.05,1995
5j3l,4.8,2017
4pft,8.64,2014
3ovn,2.55,2011
4ynl,4.62,2015
4uj2,7.1,2016
1mes,7.7,1998
6fmj,6.12,2018
1drj,7.4,1995
5i7x,7.28,2016
5eei,9.22,2016
3g2y,2.0,2009
3m36,9.82,2010
3zyf,4.85,2011
3re4,7.4,2012
4u6z,5.41,2015
5ko5,4.57,2017
4b6s,6.01,2012
1wuq,8.27,2005
6ajz,4.34,2019
3kiv,4.7,1999
6gjj,3.7,2018
1oyq,6.96,2003
6r11,4.92,2019
3el9,8.4,2009
4q7v,3.59,2015
2zx6,10.6,2009
5ewy,4.3,2016
4q8x,3.57,2015
6dz2,8.85,2019
5tya,4.48,2017
188l,3.33,1995
1bnu,9.7,1999
4hbm,7.92,2012
6q3y,7.27,2019
4qll,3.38,2015
3dgo,6.74,2009
4z93,7.35,2015
2pu2,4.43,2008
2i4j,6.16,2007
3bu1,8.15,2008
4lkq,3.35,2014
6cbg,3.95,2018
2qi7,10.21,2008
2f35,5.4,2006
3vf5,9.34,2012
3gkz,8.0,2009
5i3a,5.05,2016
5ad1,7.24,2016
6i13,5.12,2019
1ua4,4.22,2004
4bt4,3.34,2013
5mgk,4.0,2017
3shc,5.72,2012
2jxr,7.05,1997
5vc3,7.11,2017
5ceq,7.38,2015
6md8,2.38,2019
1e2l,4.29,2000
3bva,6.52,2008
6cdp,8.79,2018
1ajp,2.23,1997
1a1e,6.0,1998
3ipq,7.57,2010
4xt2,7.15,2015
6f9v,6.76,2018
2epn,7.22,2008
2nmx,5.57,2007
3po6,7.06,2011
3ip8,2.28,2009
5ljq,9.0,2017
1a9q,6.17,1998
2xht,5.96,2010
5e73,4.64,2015
4rlt,4.96,2015
2j7g,7.0,2006
3v2p,6.36,2013
3nes,5.62,2010
4io4,4.61,2013
3nyd,3.48,2011
1lyb,11.42,1994
1atl,6.28,1995
5f2p,4.43,2016
3m1k,5.39,2010
1b0h,6.7,1998
4k7o,4.3,2014
4uc5,5.48,2015
4mc6,9.59,2014
4zb6,6.28,2015
3pe2,9.76,2011
4lk7,5.04,2013
5wyz,7.68,2017
1b3h,6.21,1998
6gjm,3.58,2018
1c5s,6.0,2000
5odx,6.71,2018
5l9g,7.7,2016
6n79,9.68,2019
3kgu,5.92,2010
5ta4,7.62,2017
4w9p,7.8,2014
4iue,6.55,2013
1c5c,6.96,2000
3pb7,5.74,2011
4bup,4.95,2013
3vhk,4.6,2012
6hgi,6.22,2019
4hf4,8.62,2012
2i2c,4.7,2007
3kgq,2.3,2010
