pdbid,-logKd/Ki,release_year
5hi7,7.85,2016
5uln,7.85,2017
5wuk,7.85,2017
3ccw,7.87,2008
1fzo,7.89,2001
1h2t,7.89,2002
2ylc,7.89,2011
2zn7,7.89,2008
3c56,7.89,2008
3hig,7.89,2009
3rz5,7.89,2011
4b5d,7.89,2012
4g8m,7.89,2012
4igt,7.89,2013
4m8e,7.89,2014
5j6l,7.89,2017
5lyr,7.89,2017
6fnf,7.89,2018
3cd5,7.9,2008
1ajx,7.91,1997
5e28,7.91,2016
1b6j,7.92,2000
2jjb,7.92,2009
2ovv,7.92,2007
3d7z,7.92,2008
3eft,7.92,2009
4a6c,7.92,2012
4bcn,7.92,2013
4cws,7.92,2014
4hbm,7.92,2012
4phu,7.92,2014
5f63,7.92,2017
5i1q,7.92,2016
5jy3,7.92,2016
3daz,7.93,2009
2ewa,7.94,2006
6en5,7.94,2017
6hai,7.94,2018
3t85,7.95,2011
4b7j,7.95,2012
4knj,7.95,2013
5n1r,7.95,2017
5nap,7.95,2018
1epo,7.96,1994
1hvh,7.96,1998
1qxl,7.96,2004
2e1w,7.96,2006
2p3a,7.96,2007
2x8z,7.96,2010
3a5y,7.96,2010
3bgq,7.96,2007
3ekw,7.96,2009
3iww,7.96,2009
3mhc,7.96,2010
3r4p,7.96,2011
4ap7,7.96,2012
4k3n,7.96,2013
4ngp,7.96,2014
4r59,7.96,2014
5n84,7.96,2017
5ta2,7.96,2017
6iiu,7.96,2018
3oyq,7.99,2011
4z07,7.99,2016
5n1s,7.99,2017
5nxp,7.99,2018
1a4k,8.0,1998
1b57,8.0,2000
1dqn,8.0,2000
1fkg,8.0,1994
1gaf,8.0,1996
1gai,8.0,1996
1qin,8.0,1999
1r0p,8.0,2003
1rmz,8.0,2004
1tkb,8.0,1994
1vyg,8.0,2004
1xws,8.0,2004
1ypg,8.0,2006
2e94,8.0,2007
2hah,8.0,2007
2vnt,8.0,2008
2vwn,8.0,2009
2xbw,8.0,2010
3b92,8.0,2007
3cyx,8.0,2008
3gkz,8.0,2009
3gvu,8.0,2009
3hs4,8.0,2009
3k97,8.0,2010
3oy0,8.0,2011
3sio,8.0,2011
3t0x,8.0,2012
3zcl,8.0,2013
4a6l,8.0,2012
4ehz,8.0,2012
4ht0,8.0,2013
4knm,8.0,2013
4mo8,8.0,2013
4o2c,8.0,2014
4o9v,8.0,2014
4poh,8.0,2014
4ujb,8.0,2016
5eqy,8.0,2016
5zw6,8.0,2018
6eq8,8.0,2018
1v7a,8.01,2004
2cc7,8.01,2006
3vje,8.01,2012
6gzd,8.01,2018
1b7h,8.02,1998
4uye,8.02,2014
4elf,8.03,2013
5e2k,8.03,2016
4m2u,8.04,2013
1hih,8.05,1995
1vyf,8.05,2004
2b9a,8.05,2005
2bqv,8.05,2005
2jkh,8.05,2009
2xc4,8.05,2010
2xxt,8.05,2011
2y80,8.05,2011
3ml2,8.05,2011
3u8l,8.05,2011
4b8y,8.05,2012
4hdb,8.05,2013
4q19,8.05,2014
5cxa,8.05,2016
5i9z,8.05,2016
5ld8,8.05,2016
5upe,8.05,2017
5xvg,8.05,2018
6d56,8.05,2018
3dbu,8.06,2009
6evr,8.06,2018
3vbd,8.07,2012
5jfu,8.07,2016
1siv,8.08,1994
3ifl,8.08,2009
2rkg,8.09,2008
2yfx,8.09,2011
3hub,8.09,2010
3tu7,8.09,2011
4elh,8.09,2013
4loy,8.09,2014
5n6s,8.09,2017
6b59,8.09,2018
1erb,8.1,1994
1fzj,8.1,2001
1ghy,8.1,2002
1stc,8.1,1998
1ype,8.1,2006
2cf8,8.1,2006
2e9u,8.1,2008
2pvj,8.1,2008
2vvu,8.1,2009
3f15,8.1,2008
4poj,8.1,2014
5i3x,8.1,2016
5m7u,8.1,2017
6gwr,8.1,2018
6ma5,8.1,2018
1ndz,8.11,2003
1nvr,8.11,2003
2pq9,8.11,2008
4cp7,8.11,2014
4v01,8.11,2014
6h38,8.11,2018
1o5r,8.12,2004
2yi0,8.12,2012
6dil,8.12,2018
6dj2,8.12,2018
2yk1,8.13,2011
4pop,8.13,2014
1g35,8.14,2001
1yqj,8.14,2005
3b4f,8.14,2008
3ljz,8.14,2011
3ryx,8.14,2011
4buq,8.14,2014
4isi,8.14,2013
6dj5,8.14,2018
1fkh,8.15,1994
1w5v,8.15,2004
2d1n,8.15,2006
2fxu,8.15,2006
2jf4,8.15,2007
2q1q,8.15,2007
3bu1,8.15,2008
3d8w,8.15,2009
3i4b,8.15,2010
3nxq,8.15,2010
4loo,8.15,2013
4ly9,8.15,2013
5jxq,8.15,2016
5tkj,8.15,2018
5vo1,8.15,2017
4elg,8.16,2013
3rz8,8.17,2011
5f62,8.17,2017
2f80,8.18,2006
3l3n,8.18,2010
2r59,8.19,2008
3hit,8.19,2009
3roc,8.19,2011
4mc2,8.19,2014
5aa9,8.19,2016
5m25,8.19,2017
5n1z,8.19,2017
5zkc,8.19,2018
6ayq,8.19,2018
2jds,8.2,2007
4gg7,8.2,2012
5exm,8.2,2016
5zo8,8.2,2018
5fto,8.21,2016
5wmg,8.21,2018
1efy,8.22,2001
1h1s,8.22,2002
1w11,8.22,2008
2vvv,8.22,2009
2zcs,8.22,2008
3d1y,8.22,2008
3l3m,8.22,2010
3le9,8.22,2010
3v5t,8.22,2012
3zbx,8.22,2013
4h3g,8.22,2012
4hym,8.22,2013
4lko,8.22,2013
5fck,8.22,2016
5k8s,8.22,2016
6fni,8.22,2018
3f16,8.23,2008
4kfq,8.23,2013
1ydb,8.24,1995
3hll,8.24,2009
6b5q,8.24,2018
6g34,8.24,2018
1c1u,8.25,2000
1g4o,8.25,2000
2pbw,8.25,2007
3ug2,8.25,2012
6cpw,8.25,2018
2e2r,8.26,2007
5j86,8.26,2017
6gzm,8.26,2018
1wuq,8.27,2005
2cbj,8.27,2006
3hek,8.27,2009
4cps,8.27,2014
4djy,8.27,2012
3tt4,8.28,2012
4oc2,8.28,2014
4oc3,8.28,2014
5tkk,8.28,2018
1a28,8.29,1998
4bj8,8.29,2013
6ayo,8.29,2018
1b6l,8.3,2000
1qbq,8.3,1999
1tom,8.3,1997
2cen,8.3,2007
2pvk,8.3,2008
2rd6,8.3,2008
2v95,8.3,2007
3fqe,8.3,2009
3gjw,8.3,2010
3hku,8.3,2009
3hvi,8.3,2009
3jy0,8.3,2009
3zps,8.3,2013
4afg,8.3,2012
4cwr,8.3,2014
4o0b,8.3,2014
5j8z,8.3,2016
5khm,8.3,2016
6ma3,8.3,2018
3dc3,8.31,2009
5nxo,8.31,2018
2gj5,8.32,2007
2yi7,8.32,2012
4gih,8.32,2013
4jwk,8.32,2013
4pee,8.32,2014
5czm,8.32,2016
1hwr,8.33,1999
1bzy,8.34,1999
2qci,8.34,2008
2xye,8.34,2011
3npc,8.34,2010
5ime,8.34,2016
6g39,8.34,2018
2uwd,8.35,2007
3nu5,8.35,2010
4bf6,8.35,2014
5edl,8.35,2016
1d4j,8.36,2002
3d83,8.36,2008
3kek,8.36,2010
3r7o,8.36,2012
2nmz,8.37,2007
3t1a,8.37,2011
4bao,8.37,2013
4v24,8.37,2014
1k21,8.38,2002
1mu6,8.38,2004
3qkd,8.38,2011
3zpu,8.38,2013
4a6b,8.38,2012
6g3a,8.38,2018
1lzq,8.39,2003
6ayr,8.39,2018
1aaq,8.4,1994
1fd0,8.4,2002
1fq5,8.4,2000
1fzk,8.4,2001
1k22,8.4,2002
1mtr,8.4,1996
1w5x,8.4,2004
1z1h,8.4,2005
1zpa,8.4,2005
2baj,8.4,2005
2j95,8.4,2007
2ovy,8.4,2007
2uwl,8.4,2007
2vsl,8.4,2008
2y82,8.4,2011
3d0e,8.4,2008
3el9,8.4,2009
3qxv,8.4,2011
3str,8.4,2011
3sww,8.4,2011
3zxz,8.4,2011
4aoi,8.4,2012
4bck,8.4,2013
4nh7,8.4,2014
4ual,8.4,2014
5g57,8.4,2017
5org,8.4,2017
6gue,8.4,2018
1e4h,8.41,2000
1g48,8.41,2000
1i9p,8.41,2001
1w96,8.41,2005
1bwb,8.42,1998
4ksy,8.42,2013
5vl2,8.42,2018
2za5,8.43,2008
3nhi,8.43,2010
5dey,8.43,2016
5exl,8.43,2016
5f2u,8.43,2016
2vc9,8.44,2008
2xyf,8.44,2011
5kqx,8.44,2016
5n0e,8.44,2017
5voj,8.44,2017
3kdd,8.46,2010
2oag,8.47,2007
3zln,8.47,2013
1w5y,8.48,2004
2hs1,8.48,2006
2p3b,8.48,2007
2r5p,8.48,2007
2uxz,8.48,2008
2yix,8.48,2011
3n3j,8.48,2011
5kr2,8.48,2016
5n0d,8.48,2017
6fe1,8.48,2018
1ec0,8.49,2002
2g5u,8.49,2006
2ihq,8.49,2006
3s45,8.49,2012
4hdf,8.49,2013
4m2r,8.49,2013
5ufs,8.49,2017
7upj,8.49,1997
2vh0,8.51,2008
3i25,8.51,2010
3u8j,8.51,2011
1fcy,8.52,2000
1i5r,8.52,2003
1nfx,8.52,2003
1rp7,8.52,2004
1xkk,8.52,2004
2boh,8.52,2006
2oc2,8.52,2007
2q64,8.52,2008
2qu6,8.52,2007
2vvc,8.52,2009
3lpi,8.52,2010
3ml5,8.52,2011
3suu,8.52,2012
3ttm,8.52,2012
4nh8,8.52,2014
4o6w,8.52,2014
4o97,8.52,2014
4xoc,8.52,2016
5mpk,8.52,2018
5vi6,8.52,2017
6csp,8.52,2018
3kjd,8.54,2009
4hwo,8.54,2013
5mjn,8.54,2017
5sxm,8.54,2016
1hos,8.55,1993
1ppl,8.55,1993
2byr,8.55,2005
3ejp,8.55,2009
3v51,8.55,2012
5i9y,8.55,2016
5nxg,8.55,2018
1bgq,8.57,1999
1q1g,8.57,2004
2x4z,8.57,2010
3ejq,8.57,2009
3v7x,8.57,2012
4kmz,8.57,2013
5j6m,8.57,2017
3r5t,8.58,2012
2wky,8.59,2009
3ibi,8.59,2009
5nbw,8.59,2017
6h37,8.59,2018
1bwa,8.6,1998
3b66,8.6,2008
3s43,8.6,2012
3sxf,8.6,2012
3t3u,8.6,2012
4efs,8.6,2012
4gj2,8.6,2013
4qf7,8.6,2014
5sz3,8.6,2016
5upf,8.6,2017
4ban,8.61,2013
6gl8,8.61,2018
2cej,8.62,2007
3ryz,8.62,2011
4bf1,8.62,2014
4hf4,8.62,2012
4jx9,8.62,2013
5htz,8.62,2016
5zvw,8.62,2018
3f17,8.63,2008
1g45,8.64,2000
1mue,8.64,2004
1r1j,8.64,2004
1t31,8.64,2005
3hkw,8.64,2010
3s71,8.64,2011
4pft,8.64,2014
5x74,8.64,2017
6std,8.64,1999
2oax,8.65,2007
1i9n,8.66,2001
3d1x,8.66,2008
3nox,8.66,2010
5epn,8.66,2016
5n93,8.66,2017
2qd6,8.68,2008
2q55,8.69,2007
5cj6,8.69,2016
1bcd,8.7,1993
1hfs,8.7,1998
1jgl,8.7,2001
1jyq,8.7,2002
1lnm,8.7,2003
1ohr,8.7,1998
1pxo,8.7,2004
1t7j,8.7,2005
1w13,8.7,2008
1xap,8.7,2004
2b7d,8.7,2006
2f8g,8.7,2006
2fmb,8.7,1999
2h4n,8.7,1997
2jh0,8.7,2007
2ojj,8.7,2007
2pcp,8.7,1999
2uwo,8.7,2007
2vj8,8.7,2008
2wgj,8.7,2009
2wyg,8.7,2010
2y5f,8.7,2011
2y7z,8.7,2011
2y81,8.7,2011
3brn,8.7,2008
3d9z,8.7,2009
3eqr,8.7,2008
3hvj,8.7,2009
3i5z,8.7,2010
3i60,8.7,2010
3s73,8.7,2011
4a7i,8.7,2012
4bah,8.7,2013
4eo6,8.7,2012
4hy1,8.7,2013
4r5a,8.7,2014
5hcv,8.7,2016
5ih9,8.7,2016
5nk4,8.7,2017
5sz2,8.7,2016
5ufr,8.7,2017
3ckz,8.72,2008
3p8o,8.72,2011
3ts4,8.72,2012
4ish,8.72,2013
5ikb,8.72,2016
5jg1,8.72,2016
6dj7,8.72,2018
1b6k,8.74,2000
1mjj,8.74,2003
1sdv,8.74,2004
3rz1,8.74,2011
4ei4,8.74,2012
4gii,8.74,2013
5vkc,8.74,2017
1bnv,8.77,1999
1d4l,8.77,2000
1qft,8.77,2000
1x38,8.77,2005
1zp8,8.77,2005
2wkz,8.77,2009
3qdd,8.77,2012
4e4l,8.77,2012
4m0f,8.77,2013
5wal,8.77,2017
6cdp,8.79,2018
1fkn,8.8,2000
1g46,8.8,2000
1w5w,8.8,2004
3d1z,8.8,2008
3oaf,8.8,2011
5vm0,8.8,2018
1ork,8.81,1999
1g54,8.82,2000
1m0b,8.82,2004
2zxg,8.82,2009
3fvk,8.82,2010
3nu4,8.82,2010
4i5c,8.82,2013
4ks1,8.82,2013
5k0m,8.82,2017
5kby,8.82,2016
1lhu,8.83,2002
3mxd,8.83,2010
1d4i,8.85,2002
2avo,8.85,2006
3b67,8.85,2008
4gj3,8.85,2013
5mlj,8.85,2017
5uoo,8.85,2017
6ayt,8.85,2018
2xej,8.87,2010
5lwm,8.87,2016
1n3i,8.89,2003
1nfy,8.89,2003
1nt1,8.89,2003
2idw,8.89,2006
2y7x,8.89,2011
3ekp,8.89,2009
3vhc,8.89,2012
3zze,8.89,2011
5fnu,8.89,2016
5ipj,8.89,2016
3egt,8.9,2009
5m23,8.9,2017
4bak,8.91,2013
1ec1,8.92,2002
1kzn,8.92,2002
1r1h,8.92,2004
3k37,8.92,2010
4e6d,8.92,2012
4heg,8.92,2013
5hcy,8.92,2016
5ljt,8.92,2017
5n24,8.92,2017
5sz1,8.92,2016
4bam,8.94,2013
1j37,8.96,2003
1nfw,8.96,2003
2p4j,8.96,2007
3dcc,8.96,2009
3i9g,8.96,2009
3rz7,8.96,2011
3v5p,8.96,2012
4ag8,8.96,2012
4xo8,8.96,2016
5een,8.96,2016
5wqc,8.96,2017
5tbe,8.97,2017
6cdo,8.97,2018
5vp9,8.99,2017
1apv,9.0,1994
1e3g,9.0,2001
1fm9,9.0,2001
1k27,9.0,2003
1mq5,9.0,2003
1mu8,9.0,2004
1y0l,9.0,2005
2j4i,9.0,2006
2wyj,9.0,2010
3jrx,9.0,2010
3u6h,9.0,2012
3u6i,9.0,2012
4c2v,9.0,2014
4h3f,9.0,2012
5ef7,9.0,2016
5ljq,9.0,2017
2q54,9.01,2007
4baq,9.01,2013
5e2s,9.01,2016
4jh0,9.03,2013
1ec3,9.04,2002
1g53,9.04,2000
3m37,9.04,2010
3vfb,9.04,2012
1ebw,9.05,2002
1ezq,9.05,2000
1kdk,9.05,2002
3hb4,9.05,2009
3nu9,9.05,2010
4e4n,9.05,2012
4i72,9.05,2013
4uja,9.05,2016
5m7s,9.05,2017
1nw4,9.07,2004
2qd8,9.07,2008
3gba,9.07,2009
4cmo,9.07,2014
1bnw,9.08,1999
2rkf,9.08,2008
3a2o,9.08,2010
3ffg,9.08,2009
3sue,9.08,2012
6ckw,9.08,2018
1d3d,9.09,2000
1msn,9.09,2003
2v58,9.09,2009
2w8y,9.09,2009
2qd7,9.1,2008
3lea,9.1,2010
3lpk,9.1,2010
3mdz,9.1,2010
3o56,9.1,2011
3pwm,9.1,2011
3vf7,9.1,2012
4az6,9.1,2013
4hws,9.1,2013
5eek,9.1,2016
5sz0,9.1,2016
1d9i,9.11,2000
3ttp,9.12,2012
5nkb,9.12,2017
1ta6,9.13,2004
2wb5,9.13,2009
3su3,9.13,2012
5j20,9.14,2017
5l30,9.14,2016
2qmg,9.15,2008
2xjx,9.15,2010
3d91,9.15,2008
3ibu,9.15,2009
4clj,9.15,2014
4p6w,9.15,2014
5kr0,9.15,2016
6c7q,9.15,2018
8cpa,9.15,1994
5wl0,9.17,2017
1z71,9.18,2005
2fgu,9.18,2006
2xb7,9.19,2010
3ozg,9.19,2011
3vfa,9.19,2012
6ays,9.19,2018
5laq,9.2,2018
5upz,9.2,2017
1mh5,9.21,2003
1d4k,9.22,2000
1fcz,9.22,2000
1hpo,9.22,1997
1hps,9.22,1994
1hpv,9.22,1995
1uho,9.22,2004
1x39,9.22,2005
1zvx,9.22,2006
2cer,9.22,2006
2o4l,9.22,2006
3rwp,9.22,2011
5eei,9.22,2016
5i3w,9.22,2016
6h33,9.22,2018
4dv8,9.24,2012
5llp,9.24,2017
3zlr,9.26,2013
1sdt,9.27,2004
2xab,9.27,2010
3nzk,9.27,2011
1xow,9.28,2004
3kdc,9.28,2010
3p8n,9.28,2011
3rux,9.28,2011
3vhd,9.28,2012
4asd,9.28,2012
2ayr,9.29,2005
5kqy,9.29,2016
2yxj,9.3,2007
3nu6,9.3,2010
4er2,9.3,1991
4qge,9.3,2014
5anv,9.3,2016
6h2z,9.3,2018
6h34,9.3,2018
1bn4,9.31,1999
3rdq,9.31,2011
2aqu,9.32,2006
3wha,9.32,2014
5jfp,9.32,2016
1bn1,9.34,1999
3vf5,9.34,2012
2e27,9.35,2007
6h36,9.35,2018
2p95,9.37,2007
3nuj,9.39,2010
4ca5,9.39,2013
1ebz,9.4,2002
1fkf,9.4,1991
1ksn,9.4,2002
1met,9.4,1998
1pme,9.4,1999
2o4r,9.4,2007
2w26,9.4,2008
4a4q,9.4,2012
4erf,9.4,2012
5anu,9.4,2016
5i3y,9.4,2016
5llo,9.4,2017
6got,9.4,2018
3ekv,9.41,2009
3ekx,9.41,2009
5jop,9.41,2017
1hsh,9.42,1996
3bgs,9.42,2008
3rbu,9.43,2012
1g1d,9.44,2000
4mc9,9.44,2014
4b7p,9.46,2013
1qbs,9.47,1997
1xjd,9.48,2004
6e7j,9.48,2018
1bnq,9.49,1999
5kr1,9.49,2016
1hvr,9.51,1995
1s19,9.51,2004
2p4s,9.51,2008
1m4h,9.52,2002
2ax9,9.52,2005
2bys,9.52,2005
2g94,9.52,2006
2gvj,9.52,2006
2hoc,9.52,2006
3fv3,9.52,2009
3g5k,9.52,2009
5llc,9.52,2017
1g52,9.54,2000
3ppm,9.54,2011
1dmp,9.55,1997
1ws1,9.55,2005
1i37,9.57,2001
1o86,9.57,2003
2z4o,9.57,2008
4ax9,9.57,2012
4gql,9.59,2013
4mc6,9.59,2014
4gqp,9.6,2013
1if8,9.64,2001
2zx8,9.64,2009
3el1,9.64,2009
3s54,9.64,2012
4b7r,9.64,2012
5dh5,9.64,2016
3pe1,9.65,2011
3dp9,9.68,2009
1bnu,9.7,1999
1df8,9.7,2000
1fkb,9.7,1993
1mrw,9.7,2003
2vh6,9.7,2008
3sm2,9.7,2011
4cd0,9.7,2014
4fk6,9.7,2012
5dxt,9.7,2016
5sz4,9.7,2016
5sz7,9.7,2016
3fuc,9.72,2009
1nh0,9.74,2004
3dk1,9.74,2009
3p3g,9.74,2011
5izf,9.74,2016
3pe2,9.76,2011
4yhm,9.76,2016
3ggu,9.77,2009
456c,9.77,1999
6fs0,9.77,2018
1bnt,9.8,1999
3lxk,9.8,2010
3nuo,9.8,2010
1pvn,9.82,2003
3m36,9.82,2010
3nu3,9.82,2010
4eb8,9.82,2013
2xef,9.84,2010
6dh8,9.84,2018
2std,9.85,1999
3kdb,9.85,2010
3rdo,9.85,2011
6dh7,9.88,2018
1bn3,9.89,1999
2drc,9.89,1994
1hxb,9.92,1997
1zsf,9.92,2006
2vnp,9.92,2008
3ies,9.92,2010
3rlb,9.92,2011
6dh6,9.93,2018
1hvl,9.95,1994
1bv9,9.96,1998
1fjs,9.96,2000
2xmy,9.96,2010
4m8y,9.96,2014
1bnn,10.0,1999
1bxo,10.0,1998
1d4h,10.0,2002
1ec2,10.0,2002
1flr,10.0,1995
1gar,10.0,1995
1igj,10.0,1993
1rjk,10.0,2004
3h5b,10.0,2009
4lhv,10.0,2013
3mxe,10.01,2010
1n4k,10.05,2002
1nm6,10.05,2003
3lzu,10.06,2010
1sdu,10.07,2004
1sr7,10.1,2004
2o4j,10.1,2007
2p16,10.1,2007
6chp,10.12,2018
5v82,10.15,2017
4f3k,10.16,2013
3ps1,10.17,2011
5llh,10.17,2017
4ggz,10.18,2013
5etj,10.18,2016
1ie9,10.19,2001
2qi3,10.2,2008
4m8x,10.2,2014
2qi7,10.21,2008
5dyo,10.21,2016
5lle,10.22,2017
3t3c,10.23,2012
1qbu,10.24,1997
5b25,10.24,2016
1rr6,10.25,2005
1bv7,10.3,1998
1c70,10.3,2000
1hvs,10.3,1995
5nea,10.3,2017
4djq,10.32,2012
5h8g,10.32,2016
4std,10.33,1999
3i6o,10.35,2009
4ngm,10.35,2014
4lvt,10.36,2013
1c4u,10.37,2000
1kzk,10.39,2002
5d3c,10.4,2016
4wt2,10.42,2014
2qi4,10.44,2008
4ffs,10.44,2012
2o4k,10.46,2006
6eqx,10.47,2018
1msm,10.48,2003
5ehq,10.48,2016
2zx7,10.49,2009
5std,10.49,1999
6dj1,10.51,2018
1b8n,10.52,1999
1if7,10.52,2001
1n46,10.52,2003
2f81,10.52,2006
1g2o,10.55,2001
4djp,10.55,2012
6b4n,10.55,2017
1qbr,10.57,1997
2qi6,10.57,2008
6dh1,10.58,2018
3djk,10.59,2008
3ekt,10.59,2009
2zx6,10.6,2009
5uov,10.6,2017
1qbt,10.62,1997
2xei,10.62,2010
4lch,10.62,2013
1b8o,10.64,1999
6eqw,10.65,2018
1dif,10.66,1996
3cs7,10.68,2008
2pk5,10.7,2007
2xeg,10.7,2010
3o9a,10.7,2011
4agc,10.7,2012
5nee,10.7,2017
3o9d,10.72,2011
6dif,10.72,2018
7std,10.72,1999
4yho,10.74,2016
4omc,10.78,2014
3gi4,10.8,2010
4hla,10.8,2013
1hxw,10.82,1998
3o99,10.82,2011
5wlo,10.82,2017
6h5x,10.82,2018
2qi5,10.85,2008
3i7e,10.85,2009
5ult,10.85,2017
2pk6,10.89,2007
6dh2,10.89,2018
4i8w,10.9,2013
1hvi,10.92,1994
6cdl,10.92,2018
1hvk,10.96,1994
1m7y,10.96,2002
3lzs,10.96,2010
4ase,11.0,2012
4kb9,11.0,2013
1q84,11.05,2004
4i8z,11.05,2013
1x1z,11.06,2005
3k8o,11.07,2010
1d4y,11.1,1999
3std,11.11,1999
5llg,11.13,2017
2i4v,11.2,2007
5h8e,11.2,2016
3gi5,11.22,2010
3gi6,11.22,2010
3ok9,11.23,2010
4u8w,11.24,2014
1hpx,11.26,1996
3k8q,11.28,2010
1pro,11.3,1996
2q5k,11.3,2007
2xpk,11.3,2011
3o9e,11.3,2011
3st5,11.3,2011
4gbd,11.32,2013
2j62,11.34,2007
2hb3,11.35,2006
1hvj,11.4,1994
2i0a,11.4,2006
1lyb,11.42,1994
5drr,11.46,2016
4djo,11.52,2012
4djr,11.52,2012
5izj,11.52,2016
6cpa,11.52,1991
3qaa,11.54,2011
2i4u,11.57,2007
4ll3,11.57,2014
2i4w,11.59,2007
2i4d,11.68,2007
4jn2,11.68,2013
1y6q,11.7,2005
6cdj,11.7,2018
2i4x,11.72,2007
4dfg,11.74,2012
1duv,11.8,2000
1sl3,11.85,2004
1ctu,11.92,1995
6e9a,11.92,2018
